box_0_x,box_0_z,box_0_l,box_0_h,box_c_l,box_c_h,box_1_x,box_1_z,box_1_l,box_1_h,a_x,a_z,reward,efficiency,collision_penalty,stack_penalty
-0.033,0.078,0.122,0.158,0.176,0.124,0.0,0.217,0.119,0.119,0.050000000000000044,0.45,32.586,54.311,0,0
0.376,0.089,0.119,0.18,0.141,0.17,-10.0,-10.0,0.0,0.0,0.44999999999999996,0.9,36.071,76.785,0,-50.0
0.378,0.089,0.119,0.18,0.133,0.194,0.538,0.07,0.141,0.17,0.09999999999999998,1.0,23.955,56.593,0,-50.0
0.143,0.09,0.185,0.182,0.142,0.117,-10.0,-10.0,0.0,0.0,0.09999999999999998,0.95,48.156,80.261,0,0
0.143,0.09,0.185,0.182,0.186,0.143,0.1,0.24,0.142,0.117,0.15000000000000002,0.75,46.262,77.104,0,0
0.114,0.078,0.186,0.157,0.101,0.192,-10.0,-10.0,0.0,0.0,0.09999999999999998,0.95,43.507,72.512,0,0
0.114,0.078,0.186,0.157,0.142,0.126,0.099,0.252,0.101,0.192,0.050000000000000044,0.45,6.081,20.136,-30.0,0
-0.468,0.061,0.193,0.124,0.174,0.1,-10.0,-10.0,0.0,0.0,-0.5,0.8,49.26,82.1,0,0
-0.469,0.061,0.193,0.124,0.142,0.169,-0.499,0.173,0.174,0.1,-0.25,1.0,25.299,58.832,0,-50.0
0.265,0.059,0.137,0.119,0.105,0.153,-10.0,-10.0,0.0,0.0,0.35,0.8,28.412,64.02,0,-50.0
0.265,0.059,0.137,0.119,0.163,0.135,0.476,0.052,0.105,0.153,0.09999999999999998,1.0,27.348,62.248,0,-50.0
-0.377,0.074,0.113,0.149,0.181,0.14,-10.0,-10.0,0.0,0.0,-0.45,0.65,37.973,79.955,0,-50.0
-0.377,0.074,0.113,0.149,0.184,0.109,-0.531,0.09,0.181,0.14,-0.25,1.0,8.699,31.166,0,-50.0
0.381,0.081,0.17,0.164,0.181,0.127,-10.0,-10.0,0.0,0.0,0.5,0.85,25.898,59.831,0,-50.0
0.381,0.081,0.17,0.164,0.148,0.144,0.613,0.09,0.181,0.127,0.09999999999999998,1.0,19.381,48.969,0,-50.0
0.393,0.097,0.167,0.196,0.126,0.143,-10.0,-10.0,0.0,0.0,0.5,0.85,30.94,68.235,0,-50.0
0.393,0.097,0.167,0.196,0.11,0.182,0.599,0.062,0.126,0.143,0.09999999999999998,1.0,22.4,54.001,0,-50.0
0.491,0.071,0.123,0.144,0.12,0.131,-10.0,-10.0,0.0,0.0,0.5,0.4,55.281,92.135,0,0
0.491,0.071,0.123,0.144,0.138,0.116,0.499,0.209,0.12,0.131,0.44999999999999996,0.5,37.681,62.802,0,0
-0.396,0.067,0.111,0.135,0.12,0.129,-10.0,-10.0,0.0,0.0,-0.45,0.4,40.547,67.579,0,0
-0.396,0.067,0.111,0.135,0.144,0.16,-0.448,0.199,0.12,0.129,-0.25,1.0,2.445,20.743,0,-50.0
0.425,0.05,0.114,0.101,0.114,0.1,-10.0,-10.0,0.0,0.0,0.44999999999999996,0.8,37.962,63.271,0,0
0.425,0.05,0.114,0.101,0.164,0.142,0.464,0.15,0.114,0.1,0.44999999999999996,0.5,41.803,69.672,0,0
0.255,0.058,0.132,0.117,0.103,0.175,-10.0,-10.0,0.0,0.0,0.35,0.8,35.003,75.006,0,-50.0
0.255,0.058,0.132,0.117,0.142,0.134,0.471,0.051,0.103,0.175,0.09999999999999998,1.0,31.596,69.328,0,-50.0
0.153,0.065,0.145,0.131,0.132,0.129,-10.0,-10.0,0.0,0.0,0.19999999999999996,0.65,44.173,73.622,0,0
0.153,0.065,0.145,0.131,0.138,0.136,0.199,0.195,0.132,0.129,0.25,0.6,28.754,64.591,0,-50.0
0.405,0.082,0.125,0.165,0.142,0.182,-10.0,-10.0,0.0,0.0,0.44999999999999996,0.9,43.968,73.281,0,0
0.405,0.082,0.125,0.165,0.183,0.1,0.447,0.255,0.142,0.182,0.44999999999999996,0.5,3.687,32.812,-30.0,-50.0
-0.158,0.079,0.187,0.16,0.183,0.16,-10.0,-10.0,0.0,0.0,-0.15000000000000002,0.5,55.762,92.937,0,0
-0.158,0.079,0.187,0.16,0.173,0.12,-0.149,0.239,0.183,0.16,-0.25,0.6,-3.451,10.915,0,-50.0
0.102,0.059,0.163,0.12,0.123,0.115,-10.0,-10.0,0.0,0.0,0.09999999999999998,0.85,-2.654,12.243,0,-50.0
0.101,0.059,0.163,0.12,0.11,0.161,-0.255,0.061,0.123,0.115,-0.09999999999999998,1.0,-1.45,14.249,0,-50.0
-0.005,0.064,0.158,0.13,0.151,0.151,-10.0,-10.0,0.0,0.0,0.0,0.6,46.762,77.938,0,0
-0.004,0.064,0.158,0.13,0.15,0.102,0.013,0.205,0.151,0.151,-0.04999999999999999,0.35,-8.603,12.328,-30.0,-50.0
0.232,0.087,0.111,0.176,0.175,0.154,-10.0,-10.0,0.0,0.0,0.30000000000000004,1.0,41.699,86.165,0,-50.0
0.231,0.087,0.111,0.176,0.168,0.16,0.382,0.087,0.175,0.154,0.25,0.5,40.085,66.809,0,0
0.149,0.088,0.171,0.177,0.199,0.155,-10.0,-10.0,0.0,0.0,0.09999999999999998,0.95,46.401,77.336,0,0
0.149,0.088,0.171,0.177,0.131,0.156,0.1,0.254,0.199,0.155,0.0,0.55,25.894,59.824,0,-50.0
0.044,0.091,0.192,0.184,0.123,0.191,-10.0,-10.0,0.0,0.0,0.050000000000000044,0.95,47.824,79.708,0,0
0.044,0.091,0.192,0.184,0.143,0.192,0.049,0.279,0.123,0.191,0.0,0.55,13.229,32.05,-30.0,0
-0.139,0.073,0.173,0.148,0.152,0.153,-10.0,-10.0,0.0,0.0,-0.15000000000000002,0.8,54.754,91.257,0,0
-0.139,0.073,0.173,0.148,0.135,0.171,-0.149,0.224,0.152,0.153,-0.15000000000000002,0.6,49.977,83.295,0,0
0.379,0.075,0.133,0.152,0.167,0.164,-10.0,-10.0,0.0,0.0,0.5,0.85,29.775,66.292,0,-50.0
0.379,0.075,0.133,0.152,0.173,0.187,0.631,0.083,0.167,0.164,0.09999999999999998,1.0,23.654,56.091,0,-50.0
0.397,0.078,0.153,0.158,0.183,0.141,-10.0,-10.0,0.0,0.0,0.5,0.85,33.969,73.282,0,-50.0
0.397,0.078,0.153,0.158,0.18,0.13,0.606,0.091,0.183,0.141,0.09999999999999998,1.0,24.491,57.486,0,-50.0
0.065,0.072,0.155,0.145,0.195,0.128,-10.0,-10.0,0.0,0.0,-0.04999999999999999,0.35,32.674,71.125,0,-50.0
0.065,0.072,0.155,0.145,0.154,0.131,-0.126,0.097,0.195,0.128,-0.09999999999999998,1.0,34.821,58.036,0,0
-0.039,0.097,0.191,0.196,0.1,0.163,-10.0,-10.0,0.0,0.0,-0.04999999999999999,0.45,41.785,69.642,0,0
-0.039,0.097,0.191,0.196,0.107,0.192,-0.037,0.277,0.1,0.163,-0.04999999999999999,0.7,40.423,67.373,0,0
-0.461,0.059,0.181,0.119,0.181,0.166,-10.0,-10.0,0.0,0.0,-0.5,0.75,47.645,79.409,0,0
-0.462,0.059,0.181,0.119,0.135,0.175,-0.499,0.201,0.181,0.166,-0.25,1.0,22.207,53.679,0,-50.0
-0.188,0.068,0.117,0.137,0.185,0.19,-10.0,-10.0,0.0,0.0,-0.25,0.75,41.576,69.294,0,0
-0.188,0.068,0.117,0.137,0.156,0.127,-0.238,0.231,0.185,0.19,-0.25,1.0,-2.536,12.44,0,-50.0
0.165,0.095,0.156,0.192,0.155,0.122,-10.0,-10.0,0.0,0.0,0.15000000000000002,0.4,51.781,86.303,0,0
0.165,0.095,0.156,0.192,0.199,0.164,0.164,0.252,0.155,0.122,0.050000000000000044,0.35,14.895,34.825,-30.0,0
-0.273,0.069,0.138,0.14,0.142,0.101,-10.0,-10.0,0.0,0.0,-0.45,1.0,31.043,68.406,0,-50.0
-0.273,0.069,0.138,0.14,0.104,0.189,-0.437,0.05,0.142,0.101,-0.25,1.0,25.672,42.787,0,0
0.28,0.09,0.192,0.182,0.114,0.163,-10.0,-10.0,0.0,0.0,0.30000000000000004,1.0,41.974,69.957,0,0
0.28,0.09,0.192,0.182,0.195,0.181,0.31,0.263,0.114,0.163,0.19999999999999996,0.35,8.809,24.683,-30.0,0
-0.162,0.063,0.107,0.128,0.149,0.108,-10.0,-10.0,0.0,0.0,-0.25,1.0,20.59,50.985,0,-50.0
-0.162,0.063,0.107,0.128,0.171,0.177,-0.461,0.053,0.149,0.108,-0.25,1.0,25.743,42.906,0,0
0.201,0.07,0.119,0.142,0.126,0.177,-10.0,-10.0,0.0,0.0,0.19999999999999996,0.95,49.651,82.752,0,0
0.201,0.07,0.119,0.142,0.105,0.155,0.21,0.23,0.126,0.177,0.15000000000000002,1.0,8.89,31.485,0,-50.0
0.303,0.088,0.179,0.178,0.189,0.148,-10.0,-10.0,0.0,0.0,0.4,1.0,26.912,61.521,0,-50.0
0.303,0.088,0.179,0.178,0.116,0.177,0.623,0.073,0.189,0.148,0.09999999999999998,1.0,25.994,59.99,0,-50.0
-0.298,0.093,0.137,0.187,0.177,0.153,-10.0,-10.0,0.0,0.0,-0.45,1.0,24.045,56.742,0,-50.0
-0.298,0.093,0.137,0.187,0.104,0.145,-0.559,0.088,0.177,0.153,-0.25,1.0,21.913,36.522,0,0
0.188,0.063,0.18,0.127,0.194,0.126,-10.0,-10.0,0.0,0.0,0.15000000000000002,0.4,45.517,75.863,0,0
0.188,0.063,0.18,0.127,0.194,0.121,0.163,0.189,0.194,0.126,0.050000000000000044,0.35,-15.363,1.061,-30.0,-50.0
-0.21,0.06,0.107,0.121,0.188,0.17,-10.0,-10.0,0.0,0.0,-0.25,0.75,48.485,80.809,0,0
-0.21,0.06,0.107,0.121,0.139,0.149,-0.249,0.205,0.188,0.17,-0.25,1.0,-5.126,8.123,0,-50.0
0.421,0.085,0.135,0.171,0.148,0.124,-10.0,-10.0,0.0,0.0,0.44999999999999996,0.8,39.7,66.168,0,0
0.421,0.085,0.135,0.171,0.17,0.144,0.463,0.232,0.148,0.124,0.44999999999999996,0.5,42.589,70.983,0,0
0.228,0.082,0.17,0.165,0.179,0.181,-10.0,-10.0,0.0,0.0,0.15000000000000002,0.4,40.8,68.0,0,0
0.228,0.082,0.17,0.165,0.141,0.185,0.15,0.255,0.179,0.181,0.25,0.8,6.896,28.161,0,-50.0
0.114,0.076,0.188,0.154,0.147,0.184,-10.0,-10.0,0.0,0.0,0.09999999999999998,0.95,51.369,85.616,0,0
0.114,0.076,0.188,0.154,0.107,0.104,0.1,0.245,0.147,0.184,0.050000000000000044,0.45,-5.389,1.017,-30.0,0
-0.069,0.07,0.12,0.142,0.104,0.11,-10.0,-10.0,0.0,0.0,-0.04999999999999999,1.0,50.454,84.09,0,0
-0.069,0.07,0.12,0.142,0.163,0.134,-0.049,0.196,0.104,0.11,-0.25,0.35,2.849,21.416,0,-50.0
-0.009,0.086,0.137,0.173,0.123,0.109,-10.0,-10.0,0.0,0.0,0.0,0.8,-3.792,10.346,0,-50.0
-0.009,0.086,0.137,0.173,0.13,0.173,-0.348,0.061,0.123,0.109,-0.15000000000000002,0.95,-0.07,16.549,0,-50.0
-0.167,0.082,0.195,0.166,0.102,0.188,-10.0,-10.0,0.0,0.0,-0.15000000000000002,0.8,39.973,66.623,0,0
-0.167,0.082,0.195,0.166,0.139,0.138,-0.139,0.259,0.102,0.188,-0.15000000000000002,0.6,41.711,69.519,0,0
0.021,0.079,0.183,0.16,0.116,0.119,-10.0,-10.0,0.0,0.0,0.0,0.6,49.141,81.902,0,0
0.021,0.079,0.183,0.16,0.116,0.176,0.0,0.219,0.116,0.119,0.0,0.55,41.721,69.535,0,0
-0.054,0.09,0.163,0.182,0.104,0.14,-10.0,-10.0,0.0,0.0,-0.04999999999999999,1.0,49.605,82.675,0,0
-0.054,0.09,0.163,0.182,0.123,0.181,-0.049,0.251,0.104,0.14,-0.04999999999999999,0.7,-2.606,12.322,0,-50.0
0.139,0.089,0.13,0.179,0.146,0.15,-10.0,-10.0,0.0,0.0,0.09999999999999998,0.95,45.884,76.474,0,0
0.139,0.089,0.13,0.179,0.105,0.19,0.101,0.253,0.146,0.15,0.050000000000000044,0.45,22.469,47.449,-30.0,0
0.289,0.069,0.158,0.139,0.147,0.159,-10.0,-10.0,0.0,0.0,0.35,0.55,41.934,69.891,0,0
0.289,0.069,0.158,0.139,0.182,0.199,0.349,0.218,0.147,0.159,0.19999999999999996,0.35,5.829,36.382,-30.0,-50.0
0.118,0.06,0.125,0.122,0.147,0.178,-10.0,-10.0,0.0,0.0,0.050000000000000044,0.75,44.239,90.399,0,-50.0
0.118,0.06,0.125,0.122,0.14,0.122,-0.038,0.073,0.147,0.178,-0.04999999999999999,0.35,39.945,66.575,0,0
-0.204,0.056,0.199,0.113,0.181,0.196,-10.0,-10.0,0.0,0.0,-0.25,0.75,45.254,75.424,0,0
-0.205,0.056,0.199,0.113,0.121,0.109,-0.25,0.21,0.181,0.196,-0.25,1.0,-5.841,6.931,0,-50.0
0.345,0.053,0.121,0.108,0.107,0.136,-10.0,-10.0,0.0,0.0,0.44999999999999996,0.9,35.363,75.605,0,-50.0
0.345,0.053,0.121,0.108,0.104,0.158,0.46,0.067,0.107,0.136,0.09999999999999998,1.0,20.568,50.948,0,-50.0
-0.15,0.059,0.12,0.119,0.13,0.198,-10.0,-10.0,0.0,0.0,-0.2,0.95,42.764,71.274,0,0
-0.15,0.059,0.12,0.119,0.177,0.181,-0.199,0.217,0.13,0.198,-0.15000000000000002,0.6,36.571,60.953,0,0
0.23,0.073,0.148,0.147,0.114,0.101,-10.0,-10.0,0.0,0.0,0.19999999999999996,1.0,48.831,81.385,0,0
0.23,0.073,0.148,0.147,0.151,0.148,0.199,0.197,0.114,0.101,0.15000000000000002,1.0,18.916,48.195,0,-50.0
0.117,0.098,0.116,0.197,0.185,0.137,-10.0,-10.0,0.0,0.0,0.09999999999999998,0.95,45.458,75.765,0,0
0.117,0.098,0.116,0.197,0.102,0.192,0.098,0.265,0.185,0.137,0.050000000000000044,0.45,13.05,31.751,-30.0,0
-0.329,0.051,0.158,0.103,0.113,0.195,-10.0,-10.0,0.0,0.0,-0.45,0.45,35.139,75.232,0,-50.0
-0.33,0.051,0.158,0.103,0.176,0.154,-0.578,0.056,0.113,0.195,-0.25,1.0,6.537,27.563,0,-50.0
-0.491,0.095,0.196,0.191,0.112,0.139,-10.0,-10.0,0.0,0.0,-0.5,0.75,42.988,71.648,0,0
-0.491,0.095,0.196,0.191,0.101,0.153,-0.485,0.26,0.112,0.139,-0.45,0.8,35.755,59.592,0,0
-0.202,0.069,0.132,0.139,0.165,0.148,-10.0,-10.0,0.0,0.0,-0.25,0.75,44.92,74.868,0,0
-0.202,0.069,0.132,0.139,0.179,0.151,-0.249,0.212,0.165,0.148,-0.25,1.0,-1.785,13.691,0,-50.0
-0.257,0.063,0.177,0.127,0.129,0.199,-10.0,-10.0,0.0,0.0,-0.25,0.4,44.582,74.304,0,0
-0.257,0.063,0.177,0.127,0.186,0.112,-0.24,0.226,0.129,0.199,-0.25,1.0,-2.536,12.44,0,-50.0
-0.301,0.084,0.136,0.169,0.178,0.112,-10.0,-10.0,0.0,0.0,-0.45,1.0,11.145,35.242,0,-50.0
-0.301,0.084,0.136,0.169,0.133,0.131,-0.653,0.055,0.178,0.112,-0.25,1.0,10.372,33.955,0,-50.0
-0.38,0.079,0.156,0.16,0.197,0.11,-10.0,-10.0,0.0,0.0,-0.45,0.65,38.198,63.664,0,0
-0.38,0.079,0.156,0.16,0.144,0.198,-0.434,0.214,0.197,0.11,-0.25,1.0,5.146,25.244,0,-50.0
0.234,0.096,0.19,0.194,0.152,0.179,-10.0,-10.0,0.0,0.0,0.15000000000000002,0.4,37.62,62.7,0,0
0.234,0.096,0.19,0.194,0.129,0.115,0.161,0.283,0.152,0.179,0.15000000000000002,1.0,36.006,60.011,0,0
-0.169,0.076,0.105,0.153,0.199,0.155,-10.0,-10.0,0.0,0.0,-0.15000000000000002,0.5,44.82,74.701,0,0
-0.17,0.076,0.105,0.153,0.154,0.166,-0.151,0.23,0.199,0.155,-0.15000000000000002,0.6,-3.528,10.786,0,-50.0
-0.456,0.091,0.16,0.183,0.158,0.119,-10.0,-10.0,0.0,0.0,-0.5,0.75,-0.927,15.121,0,-50.0
-0.456,0.091,0.16,0.183,0.115,0.174,-0.799,0.059,0.158,0.119,-0.45,0.8,6.361,10.603,0,0
-0.387,0.097,0.138,0.195,0.16,0.196,-10.0,-10.0,0.0,0.0,-0.45,0.65,39.694,66.158,0,0
-0.387,0.097,0.138,0.195,0.112,0.168,-0.438,0.292,0.16,0.196,-0.25,1.0,-3.224,11.293,0,-50.0
-0.106,0.061,0.165,0.124,0.196,0.145,-10.0,-10.0,0.0,0.0,-0.04999999999999999,1.0,37.794,62.991,0,0
-0.107,0.061,0.165,0.124,0.142,0.173,-0.037,0.196,0.196,0.145,-0.09999999999999998,0.6,-4.624,8.959,0,-50.0
0.006,0.09,0.141,0.181,0.195,0.133,-10.0,-10.0,0.0,0.0,0.0,0.6,-1.433,14.278,0,-50.0
0.006,0.09,0.141,0.181,0.107,0.102,-0.425,0.049,0.195,0.133,-0.15000000000000002,0.45,0.332,17.221,0,-50.0
