box_0_x,box_0_z,box_0_l,box_0_h,box_c_l,box_c_h,box_1_x,box_1_z,box_1_l,box_1_h,a_x,a_z,reward,efficiency,collision_penalty,stack_penalty
-0.43,0.082,0.189,0.166,0.115,0.138,-10.0,-10.0,0.0,0.0,-0.5,0.0,0.641,17.735,0,-50.0
-0.214,0.094,0.189,0.166,0.126,0.1,-0.198,0.068,0.115,0.138,-0.2,0.3,-8.59,2.35,0,-50.0
0.252,0.063,0.182,0.128,0.173,0.171,-10.0,-10.0,0.0,0.0,0.25,0.75,4.423,24.04,0,-50.0
0.252,0.063,0.182,0.128,0.128,0.149,0.422,0.085,0.173,0.171,0.35,0.85,9.492,32.487,0,-50.0
-0.255,0.056,0.168,0.114,0.107,0.122,-10.0,-10.0,0.0,0.0,-0.35,0.15,13.232,48.72,-30.0,-50.0
-0.164,0.056,0.168,0.114,0.136,0.194,-0.396,0.06,0.107,0.122,-0.35,0.15,-4.174,9.709,0,-50.0
-0.363,0.069,0.127,0.14,0.138,0.113,-10.0,-10.0,0.0,0.0,-0.35,0.15,-1.142,14.762,0,-50.0
-0.363,0.069,0.127,0.14,0.153,0.16,-0.21,0.056,0.138,0.113,-0.25,0.25,-6.392,16.012,-30.0,-50.0
-0.045,0.078,0.112,0.157,0.118,0.176,-10.0,-10.0,0.0,0.0,-0.04999999999999999,0.45,-7.717,3.804,0,-50.0
-0.045,0.078,0.112,0.157,0.188,0.146,0.498,0.087,0.118,0.176,0.35,0.85,-6.523,5.794,0,-50.0
0.033,0.061,0.195,0.124,0.164,0.145,-10.0,-10.0,0.0,0.0,0.0,0.5,27.561,62.602,0,-50.0
0.032,0.061,0.195,0.124,0.133,0.126,-0.006,0.059,0.164,0.145,0.0,0.5,-2.992,11.679,0,-50.0
0.014,0.075,0.152,0.151,0.129,0.175,-10.0,-10.0,0.0,0.0,0.0,0.5,-5.805,6.991,0,-50.0
0.014,0.075,0.152,0.151,0.152,0.191,0.3,0.087,0.129,0.175,0.19999999999999996,0.7,-5.166,8.056,0,-50.0
0.16,0.065,0.193,0.131,0.134,0.125,-10.0,-10.0,0.0,0.0,0.15000000000000002,0.65,47.914,79.857,0,0
0.159,0.065,0.193,0.131,0.139,0.161,0.149,0.193,0.134,0.125,0.15000000000000002,0.65,44.361,73.935,0,0
