box_0_x,box_0_z,box_0_l,box_0_h,box_c_l,box_c_h,box_1_x,box_1_z,box_1_l,box_1_h,a_x,a_z,reward,efficiency,collision_penalty,stack_penalty
0.124,0.068,0.153,0.138,0.173,0.17,0.101,0.19,0.143,0.106,0.050000000000000044,0.55,13.544,39.24,0,-50.0
0.421,0.051,0.16,0.104,0.112,0.107,-10.0,-10.0,0.0,0.0,0.44999999999999996,0.95,45.622,76.037,0,0
0.42,0.051,0.16,0.104,0.191,0.182,0.443,0.157,0.112,0.107,0.35,0.85,34.798,74.664,0,-50.0
0.092,0.086,0.128,0.174,0.121,0.122,-10.0,-10.0,0.0,0.0,0.09999999999999998,0.6,52.68,87.801,0,0
0.091,0.086,0.128,0.174,0.103,0.162,0.1,0.234,0.121,0.122,0.050000000000000044,0.55,12.977,38.295,0,-50.0
-0.446,0.076,0.116,0.154,0.177,0.109,-10.0,-10.0,0.0,0.0,-0.5,0.0,-5.605,17.325,-30.0,-50.0
-0.381,0.076,0.116,0.154,0.183,0.198,-0.543,0.039,0.177,0.109,-0.45,0.05,-4.291,9.514,0,-50.0
0.189,0.097,0.16,0.195,0.101,0.135,-10.0,-10.0,0.0,0.0,0.19999999999999996,0.7,-8.934,1.776,0,-50.0
0.189,0.097,0.16,0.195,0.135,0.177,-0.671,0.067,0.101,0.135,0.35,0.45,1.529,2.549,0,0
0.225,0.065,0.129,0.131,0.128,0.183,-10.0,-10.0,0.0,0.0,0.19999999999999996,0.7,-3.509,10.818,0,-50.0
0.225,0.065,0.129,0.131,0.118,0.1,0.495,0.091,0.128,0.183,0.35,0.85,-1.664,13.893,0,-50.0
-0.217,0.074,0.16,0.149,0.137,0.157,-10.0,-10.0,0.0,0.0,-0.25,0.25,-0.271,16.215,0,-50.0
-0.217,0.074,0.16,0.149,0.102,0.18,-0.296,0.049,0.137,0.157,-0.45,0.05,-7.443,14.261,-30.0,-50.0
0.48,0.068,0.19,0.138,0.158,0.192,-10.0,-10.0,0.0,0.0,0.44999999999999996,0.95,5.548,25.915,0,-50.0
0.478,0.068,0.19,0.138,0.183,0.101,0.615,0.095,0.158,0.192,-0.3,0.1,-5.093,8.177,0,-50.0
-0.245,0.08,0.142,0.162,0.11,0.154,-10.0,-10.0,0.0,0.0,-0.25,0.25,7.726,29.544,0,-50.0
-0.245,0.08,0.142,0.162,0.146,0.125,-0.219,0.076,0.11,0.154,-0.25,0.25,-9.966,0.056,0,-50.0
0.146,0.059,0.146,0.119,0.173,0.188,-10.0,-10.0,0.0,0.0,0.19999999999999996,0.7,0.759,17.932,0,-50.0
0.145,0.059,0.146,0.119,0.174,0.18,-0.291,0.049,0.173,0.188,-0.04999999999999999,0.45,1.641,19.402,0,-50.0
0.477,0.072,0.105,0.146,0.116,0.144,-10.0,-10.0,0.0,0.0,0.44999999999999996,0.95,43.21,72.017,0,0
0.477,0.072,0.105,0.146,0.192,0.114,0.445,0.217,0.116,0.144,0.35,0.85,8.582,30.971,0,-50.0
0.373,0.067,0.105,0.136,0.165,0.12,-10.0,-10.0,0.0,0.0,0.4,0.9,47.504,79.174,0,0
0.373,0.067,0.105,0.136,0.18,0.189,0.398,0.195,0.165,0.12,0.35,0.85,39.652,66.087,0,0
-0.35,0.053,0.1,0.107,0.145,0.138,-10.0,-10.0,0.0,0.0,-0.35,0.15,24.671,67.786,-30.0,-50.0
-0.307,0.049,0.1,0.107,0.135,0.171,-0.304,0.068,0.145,0.138,-0.45,0.05,-4.916,8.472,0,-50.0
0.132,0.089,0.193,0.18,0.183,0.144,-10.0,-10.0,0.0,0.0,0.050000000000000044,0.55,3.658,22.764,0,-50.0
0.134,0.089,0.193,0.18,0.127,0.162,0.409,0.049,0.183,0.144,0.19999999999999996,0.7,9.667,16.112,0,0
0.133,0.067,0.186,0.136,0.157,0.126,-10.0,-10.0,0.0,0.0,0.09999999999999998,0.6,48.956,81.594,0,0
0.133,0.067,0.186,0.136,0.123,0.11,0.1,0.198,0.157,0.126,0.050000000000000044,0.55,37.316,62.194,0,0
-0.169,0.074,0.193,0.15,0.155,0.184,-10.0,-10.0,0.0,0.0,-0.15000000000000002,0.35,13.145,48.576,-30.0,-50.0
-0.162,0.074,0.193,0.15,0.113,0.138,-0.127,0.083,0.155,0.184,-0.2,0.3,-0.749,15.418,0,-50.0
-0.411,0.067,0.149,0.136,0.189,0.125,-10.0,-10.0,0.0,0.0,-0.45,0.05,-1.711,13.814,0,-50.0
-0.494,0.049,0.149,0.136,0.125,0.199,-0.86,0.049,0.189,0.125,-0.4,0.05,1.536,2.56,0,0
-0.091,0.096,0.18,0.194,0.18,0.103,-10.0,-10.0,0.0,0.0,-0.09999999999999998,0.4,7.863,29.772,0,-50.0
-0.091,0.096,0.18,0.194,0.15,0.193,0.18,0.049,0.18,0.103,0.050000000000000044,0.55,-4.025,9.957,0,-50.0
0.049,0.05,0.102,0.102,0.1,0.155,-10.0,-10.0,0.0,0.0,0.09999999999999998,0.6,43.238,88.731,0,-50.0
0.049,0.05,0.102,0.102,0.183,0.123,0.181,0.049,0.1,0.155,0.15000000000000002,0.65,44.445,74.076,0,0
0.27,0.053,0.157,0.107,0.156,0.126,-10.0,-10.0,0.0,0.0,0.19999999999999996,0.7,39.8,66.334,0,0
0.269,0.053,0.157,0.107,0.136,0.171,0.199,0.169,0.156,0.126,0.19999999999999996,0.7,33.471,72.453,0,-50.0
-0.218,0.078,0.18,0.157,0.168,0.189,-10.0,-10.0,0.0,0.0,-0.25,0.25,2.385,30.643,-30.0,-50.0
-0.154,0.07,0.18,0.157,0.132,0.106,-0.321,0.049,0.168,0.189,-0.25,0.25,-10.775,8.708,-30.0,-50.0
-0.117,0.099,0.13,0.199,0.108,0.154,-10.0,-10.0,0.0,0.0,-0.15000000000000002,0.35,-5.247,7.921,0,-50.0
-0.118,0.099,0.13,0.199,0.104,0.164,-0.535,0.053,0.108,0.154,-0.25,0.25,-4.145,9.758,0,-50.0
-0.29,0.079,0.165,0.159,0.14,0.157,-10.0,-10.0,0.0,0.0,-0.35,0.15,-7.511,4.148,0,-50.0
-0.267,0.124,0.165,0.159,0.161,0.182,-0.883,0.049,0.14,0.157,-0.4,0.05,-1.816,13.639,0,-50.0
-0.008,0.078,0.135,0.157,0.194,0.103,-10.0,-10.0,0.0,0.0,-0.04999999999999999,0.45,-7.907,3.487,0,-50.0
-0.009,0.078,0.135,0.157,0.123,0.156,0.614,0.051,0.194,0.103,0.15000000000000002,0.05,-7.602,3.996,0,-50.0
-0.25,0.071,0.112,0.144,0.18,0.194,-10.0,-10.0,0.0,0.0,-0.25,0.25,2.484,20.808,0,-50.0
-0.25,0.071,0.112,0.144,0.193,0.158,-0.315,0.096,0.18,0.194,-0.25,0.25,-5.696,17.172,-30.0,-50.0
-0.184,0.081,0.107,0.164,0.149,0.139,-10.0,-10.0,0.0,0.0,-0.25,0.25,-3.021,11.631,0,-50.0
-0.184,0.081,0.107,0.164,0.141,0.115,-0.442,0.069,0.149,0.139,-0.25,0.25,-7.07,4.882,0,-50.0
0.205,0.079,0.175,0.16,0.19,0.136,-10.0,-10.0,0.0,0.0,0.19999999999999996,0.7,-0.029,16.617,0,-50.0
0.204,0.079,0.175,0.16,0.176,0.182,-0.222,0.049,0.19,0.136,0.050000000000000044,0.55,4.386,23.977,0,-50.0
-0.414,0.068,0.18,0.137,0.108,0.145,-10.0,-10.0,0.0,0.0,-0.45,0.05,5.103,35.172,-30.0,-50.0
-0.521,0.049,0.18,0.137,0.192,0.123,-0.216,0.053,0.108,0.145,-0.4,0.05,-5.955,0.074,-30.0,0
0.222,0.09,0.121,0.181,0.158,0.198,-10.0,-10.0,0.0,0.0,0.19999999999999996,0.7,1.911,19.853,0,-50.0
0.221,0.09,0.121,0.181,0.148,0.137,0.398,0.098,0.158,0.198,0.19999999999999996,0.7,9.262,15.438,0,0
-0.004,0.058,0.105,0.117,0.191,0.107,-10.0,-10.0,0.0,0.0,-0.04999999999999999,0.45,5.994,26.658,0,-50.0
-0.004,0.058,0.105,0.117,0.193,0.194,0.077,0.053,0.191,0.107,0.050000000000000044,0.55,-4.427,9.287,0,-50.0
0.089,0.069,0.179,0.14,0.14,0.189,-10.0,-10.0,0.0,0.0,0.09999999999999998,0.6,48.476,80.794,0,0
0.088,0.069,0.179,0.14,0.182,0.143,0.1,0.234,0.14,0.189,0.050000000000000044,0.55,12.712,37.854,0,-50.0
-0.362,0.061,0.188,0.123,0.129,0.152,-10.0,-10.0,0.0,0.0,-0.45,0.05,-13.774,3.71,-30.0,-50.0
-0.745,0.061,0.188,0.123,0.165,0.15,-0.336,0.075,0.129,0.152,-0.4,0.05,-8.168,3.053,0,-50.0
0.296,0.099,0.199,0.183,0.178,0.176,-10.0,-10.0,0.0,0.0,0.25,0.75,-6.952,5.08,0,-50.0
0.292,0.099,0.199,0.183,0.109,0.152,-0.636,0.049,0.178,0.176,0.15000000000000002,0.05,-8.516,2.473,0,-50.0
-0.23,0.082,0.178,0.165,0.111,0.137,-10.0,-10.0,0.0,0.0,-0.25,0.25,1.902,19.837,0,-50.0
-0.23,0.082,0.178,0.165,0.19,0.198,-0.18,0.068,0.111,0.137,-0.25,0.25,-4.433,9.277,0,-50.0
-0.014,0.096,0.175,0.193,0.141,0.112,-10.0,-10.0,0.0,0.0,-0.04999999999999999,0.45,-3.442,10.929,0,-50.0
-0.014,0.096,0.175,0.193,0.125,0.149,-0.388,0.07,0.141,0.112,-0.15000000000000002,0.35,-11.133,8.111,-30.0,-50.0
0.445,0.063,0.123,0.128,0.123,0.132,-10.0,-10.0,0.0,0.0,0.44999999999999996,0.95,-3.548,10.753,0,-50.0
0.445,0.063,0.123,0.128,0.199,0.156,0.073,0.061,0.123,0.132,0.25,0.75,0.39,17.317,0,-50.0
-0.366,0.097,0.19,0.195,0.108,0.129,-10.0,-10.0,0.0,0.0,-0.45,0.05,-1.372,24.379,-30.0,-50.0
-0.559,0.049,0.19,0.195,0.124,0.135,-0.209,0.064,0.108,0.129,0.050000000000000044,0.6,-5.276,7.873,0,-50.0
0.186,0.052,0.134,0.105,0.128,0.166,-10.0,-10.0,0.0,0.0,0.19999999999999996,0.7,52.693,87.822,0,0
0.186,0.052,0.134,0.105,0.14,0.131,0.199,0.187,0.128,0.166,0.15000000000000002,0.65,40.703,67.839,0,0
0.229,0.088,0.104,0.177,0.12,0.15,-10.0,-10.0,0.0,0.0,0.19999999999999996,0.7,0.154,16.924,0,-50.0
0.228,0.088,0.104,0.177,0.133,0.174,0.415,0.074,0.12,0.15,0.25,0.75,8.087,13.479,0,0
0.116,0.078,0.123,0.157,0.196,0.188,-10.0,-10.0,0.0,0.0,0.09999999999999998,0.6,46.367,77.279,0,0
0.115,0.078,0.123,0.157,0.151,0.162,0.101,0.25,0.196,0.188,0.050000000000000044,0.55,10.398,33.997,0,-50.0
0.133,0.091,0.128,0.184,0.103,0.101,-10.0,-10.0,0.0,0.0,0.19999999999999996,0.7,19.307,48.846,0,-50.0
0.132,0.091,0.128,0.184,0.11,0.103,0.337,0.05,0.103,0.101,0.19999999999999996,0.7,30.545,50.91,0,0
-0.239,0.056,0.114,0.113,0.144,0.124,-10.0,-10.0,0.0,0.0,-0.35,0.15,13.833,49.723,-30.0,-50.0
-0.187,0.056,0.114,0.113,0.148,0.137,-0.397,0.061,0.144,0.124,-0.25,0.25,1.239,18.732,0,-50.0
0.418,0.053,0.136,0.108,0.135,0.13,-10.0,-10.0,0.0,0.0,0.44999999999999996,0.95,0.166,16.945,0,-50.0
0.417,0.053,0.136,0.108,0.125,0.117,0.647,0.064,0.135,0.13,-0.3,0.1,-5.939,6.767,0,-50.0
-0.402,0.059,0.103,0.119,0.13,0.196,-10.0,-10.0,0.0,0.0,-0.5,0.0,-6.52,5.8,0,-50.0
-0.277,0.051,0.103,0.119,0.137,0.153,-0.461,0.097,0.13,0.196,-0.45,0.05,-9.254,1.242,0,-50.0
0.449,0.058,0.114,0.117,0.114,0.104,-10.0,-10.0,0.0,0.0,0.44999999999999996,0.95,-9.044,1.592,0,-50.0
0.448,0.058,0.114,0.117,0.135,0.108,-0.489,0.049,0.114,0.104,0.15000000000000002,0.05,-8.758,2.07,0,-50.0
-0.224,0.099,0.163,0.199,0.122,0.115,-10.0,-10.0,0.0,0.0,-0.25,0.25,0.886,18.144,0,-50.0
-0.224,0.099,0.163,0.199,0.17,0.119,-0.176,0.057,0.122,0.115,-0.25,0.25,-13.97,3.382,-30.0,-50.0
-0.114,0.085,0.175,0.171,0.198,0.182,-10.0,-10.0,0.0,0.0,-0.09999999999999998,0.4,0.428,17.381,0,-50.0
-0.114,0.085,0.175,0.171,0.193,0.102,-0.56,0.049,0.198,0.182,-0.45,0.05,-0.097,16.504,0,-50.0
0.0,0.05,0.118,0.101,0.169,0.175,-10.0,-10.0,0.0,0.0,-0.04999999999999999,0.45,2.386,20.645,0,-50.0
0.0,0.05,0.118,0.101,0.134,0.183,0.372,0.049,0.169,0.175,0.15000000000000002,0.05,-8.356,12.74,-30.0,-50.0
0.535,0.075,0.151,0.167,0.167,0.171,-10.0,-10.0,0.0,0.0,-0.3,0.1,-4.06,9.899,0,-50.0
0.536,0.075,0.151,0.167,0.119,0.166,-0.119,0.088,0.167,0.171,-0.3,0.1,-6.204,6.326,0,-50.0
-0.105,0.049,0.18,0.164,0.139,0.136,-10.0,-10.0,0.0,0.0,0.050000000000000044,0.15,2.278,20.464,0,-50.0
-0.095,0.049,0.18,0.164,0.108,0.105,-0.359,0.069,0.139,0.136,0.050000000000000044,0.2,-6.155,16.408,-30.0,-50.0
-0.39,0.065,0.191,0.132,0.176,0.168,-10.0,-10.0,0.0,0.0,-0.45,0.05,11.76,29.601,-30.0,0
-0.373,0.044,0.191,0.132,0.105,0.174,-0.362,0.103,0.176,0.168,0.050000000000000044,0.6,0.519,0.865,0,0
-0.322,0.068,0.132,0.138,0.135,0.176,-10.0,-10.0,0.0,0.0,-0.35,0.15,-3.606,3.989,-30.0,0
0.243,0.049,0.132,0.138,0.128,0.149,-0.258,0.11,0.135,0.176,0.15000000000000002,0.05,-6.449,5.918,0,-50.0
-0.401,0.069,0.135,0.14,0.102,0.113,-10.0,-10.0,0.0,0.0,-0.45,0.05,-1.808,23.652,-30.0,-50.0
-0.382,0.049,0.135,0.14,0.148,0.194,-0.345,0.056,0.102,0.113,0.050000000000000044,0.6,-11.538,7.436,-30.0,-50.0
-0.07,0.066,0.1,0.134,0.187,0.13,-10.0,-10.0,0.0,0.0,-0.09999999999999998,0.4,-1.848,13.586,0,-50.0
-0.073,0.066,0.1,0.134,0.148,0.166,-0.339,0.049,0.187,0.13,-0.15000000000000002,0.35,-5.593,7.345,0,-50.0
0.305,0.051,0.108,0.104,0.112,0.197,-10.0,-10.0,0.0,0.0,0.19999999999999996,0.7,-4.217,9.638,0,-50.0
0.305,0.051,0.108,0.104,0.131,0.1,-0.098,0.098,0.112,0.197,0.19999999999999996,0.7,-2.756,12.072,0,-50.0
-0.113,0.05,0.197,0.101,0.168,0.16,-10.0,-10.0,0.0,0.0,-0.15000000000000002,0.35,46.576,77.628,0,0
-0.114,0.05,0.197,0.101,0.181,0.177,-0.15,0.18,0.168,0.16,-0.2,0.3,-2.744,12.092,0,-50.0
0.152,0.069,0.173,0.14,0.177,0.199,-10.0,-10.0,0.0,0.0,0.19999999999999996,0.7,2.09,20.151,0,-50.0
0.151,0.069,0.173,0.14,0.152,0.154,-0.267,0.049,0.177,0.199,-0.04999999999999999,0.45,5.291,25.486,0,-50.0
-0.178,0.065,0.114,0.132,0.112,0.13,-10.0,-10.0,0.0,0.0,-0.25,0.25,1.789,12.983,-30.0,0
0.229,0.056,0.114,0.132,0.177,0.193,-0.25,0.064,0.112,0.13,0.050000000000000044,0.15,-3.181,11.365,0,-50.0
0.064,0.053,0.103,0.107,0.19,0.145,-10.0,-10.0,0.0,0.0,0.09999999999999998,0.6,47.704,79.508,0,0
0.064,0.053,0.103,0.107,0.124,0.116,0.099,0.179,0.19,0.145,0.050000000000000044,0.55,40.798,67.997,0,0
-0.059,0.075,0.199,0.151,0.172,0.107,-10.0,-10.0,0.0,0.0,-0.09999999999999998,0.4,48.268,80.448,0,0
-0.059,0.075,0.199,0.151,0.125,0.109,-0.1,0.204,0.172,0.107,-0.2,0.3,-4.861,8.565,0,-50.0
-0.347,0.089,0.182,0.179,0.173,0.139,-10.0,-10.0,0.0,0.0,-0.45,0.05,17.386,28.978,0,0
-0.387,0.049,0.182,0.179,0.171,0.187,-0.902,0.049,0.173,0.139,-0.4,0.05,10.352,17.254,0,0
0.026,0.07,0.124,0.142,0.167,0.154,-10.0,-10.0,0.0,0.0,-0.04999999999999999,0.45,42.371,87.286,0,-50.0
0.026,0.07,0.124,0.142,0.189,0.134,-0.125,0.083,0.167,0.154,-0.09999999999999998,0.4,44.769,74.616,0,0
-0.08,0.083,0.157,0.168,0.105,0.121,-10.0,-10.0,0.0,0.0,-0.09999999999999998,0.4,-4.168,9.719,0,-50.0
-0.08,0.083,0.157,0.168,0.199,0.184,-0.466,0.052,0.105,0.121,-0.25,0.25,-4.839,8.601,0,-50.0
-0.429,0.066,0.166,0.133,0.171,0.164,-10.0,-10.0,0.0,0.0,-0.45,0.05,9.446,15.744,0,0
-0.588,0.082,0.166,0.133,0.14,0.15,-0.879,0.049,0.171,0.164,-0.4,0.05,5.074,8.458,0,0
-0.332,0.083,0.124,0.168,0.19,0.159,-10.0,-10.0,0.0,0.0,-0.35,0.15,8.758,24.597,-30.0,0
-0.38,0.083,0.124,0.168,0.142,0.168,-0.169,0.079,0.19,0.159,-0.25,0.25,-0.132,16.446,0,-50.0
-0.087,0.076,0.145,0.154,0.186,0.108,-10.0,-10.0,0.0,0.0,-0.09999999999999998,0.4,-0.578,15.702,0,-50.0
-0.088,0.076,0.145,0.154,0.151,0.161,-0.411,0.053,0.186,0.108,-0.25,0.25,1.034,18.39,0,-50.0
0.17,0.085,0.141,0.171,0.145,0.199,-10.0,-10.0,0.0,0.0,0.19999999999999996,0.7,-0.508,15.82,0,-50.0
0.17,0.085,0.141,0.171,0.194,0.103,-0.264,0.049,0.145,0.199,0.0,0.5,3.09,21.817,0,-50.0
-0.462,0.082,0.135,0.165,0.166,0.146,-10.0,-10.0,0.0,0.0,-0.5,0.0,3.87,23.118,0,-50.0
-0.69,0.067,0.135,0.165,0.12,0.108,-0.549,0.072,0.166,0.146,0.050000000000000044,0.6,-6.188,6.352,0,-50.0
0.061,0.079,0.191,0.16,0.16,0.167,-10.0,-10.0,0.0,0.0,0.050000000000000044,0.55,53.584,89.308,0,0
0.061,0.079,0.191,0.16,0.173,0.141,0.05,0.243,0.16,0.167,0.0,0.5,11.722,46.205,-30.0,-50.0
0.081,0.096,0.189,0.194,0.111,0.156,-10.0,-10.0,0.0,0.0,0.050000000000000044,0.55,48.089,80.149,0,0
0.081,0.096,0.189,0.194,0.112,0.167,0.05,0.271,0.111,0.156,0.0,0.5,-1.339,7.768,-30.0,0
-0.317,0.07,0.114,0.141,0.118,0.134,-10.0,-10.0,0.0,0.0,-0.35,0.15,10.72,44.535,-30.0,-50.0
-0.231,0.056,0.114,0.141,0.171,0.172,-0.327,0.066,0.118,0.134,-0.45,0.05,-5.147,8.087,0,-50.0
-0.06,0.062,0.107,0.126,0.162,0.111,-10.0,-10.0,0.0,0.0,-0.09999999999999998,0.4,5.672,26.12,0,-50.0
0.052,0.063,0.107,0.126,0.176,0.181,0.132,0.093,0.162,0.111,0.15000000000000002,0.65,-3.542,10.762,0,-50.0
0.201,0.058,0.142,0.118,0.198,0.177,-10.0,-10.0,0.0,0.0,0.19999999999999996,0.7,52.365,87.275,0,0
0.201,0.058,0.142,0.118,0.175,0.187,0.199,0.206,0.198,0.177,0.15000000000000002,0.65,40.705,67.843,0,0
-0.173,0.085,0.189,0.171,0.147,0.173,-10.0,-10.0,0.0,0.0,-0.2,0.3,16.586,54.311,-30.0,-50.0
-0.165,0.049,0.189,0.171,0.101,0.14,-0.2,0.086,0.147,0.173,0.050000000000000044,0.2,0.816,18.027,0,-50.0
-0.308,0.087,0.151,0.176,0.16,0.193,-10.0,-10.0,0.0,0.0,-0.35,0.15,-7.565,14.057,-30.0,-50.0
-0.246,0.087,0.151,0.176,0.19,0.171,-0.568,0.079,0.16,0.193,-0.45,0.05,-1.991,13.348,0,-50.0
-0.064,0.067,0.127,0.136,0.134,0.151,-10.0,-10.0,0.0,0.0,-0.09999999999999998,0.4,-9.926,0.123,0,-50.0
-0.064,0.067,0.127,0.136,0.143,0.121,3.858,0.066,0.134,0.151,-0.3,0.45,-9.92,0.132,0,-50.0
-0.319,0.099,0.198,0.199,0.132,0.126,-10.0,-10.0,0.0,0.0,-0.35,0.15,1.564,19.274,0,-50.0
-0.472,0.049,0.198,0.199,0.131,0.195,-0.65,0.062,0.132,0.126,0.050000000000000044,0.6,-2.268,12.886,0,-50.0
0.137,0.086,0.178,0.173,0.146,0.198,-10.0,-10.0,0.0,0.0,0.19999999999999996,0.7,42.26,70.434,0,0
0.137,0.086,0.178,0.173,0.157,0.132,0.2,0.271,0.146,0.198,0.15000000000000002,0.65,38.304,63.84,0,0
0.036,0.052,0.179,0.106,0.129,0.107,-10.0,-10.0,0.0,0.0,0.050000000000000044,0.55,48.951,81.586,0,0
0.035,0.052,0.179,0.106,0.111,0.145,0.049,0.159,0.129,0.107,0.0,0.5,43.194,71.991,0,0
-0.297,0.068,0.181,0.137,0.177,0.102,-10.0,-10.0,0.0,0.0,-0.35,0.15,10.145,43.575,-30.0,-50.0
-0.316,0.093,0.181,0.137,0.169,0.183,-0.327,0.051,0.177,0.102,-0.45,0.05,-2.429,12.617,0,-50.0
0.439,0.098,0.159,0.198,0.159,0.181,-10.0,-10.0,0.0,0.0,0.44999999999999996,0.95,-2.662,12.23,0,-50.0
0.439,0.098,0.159,0.198,0.108,0.133,0.872,0.049,0.159,0.181,-0.4,0.15,-6.103,6.494,0,-50.0
-0.178,0.055,0.106,0.111,0.12,0.183,-10.0,-10.0,0.0,0.0,-0.15000000000000002,0.35,3.065,21.776,0,-50.0
-0.179,0.055,0.106,0.111,0.148,0.147,-0.185,0.091,0.12,0.183,-0.25,0.25,-10.716,8.806,-30.0,-50.0
0.129,0.08,0.107,0.161,0.102,0.107,-10.0,-10.0,0.0,0.0,0.19999999999999996,0.7,-7.534,4.109,0,-50.0
0.128,0.08,0.107,0.161,0.16,0.129,-0.31,0.049,0.102,0.107,-0.04999999999999999,0.45,-5.734,7.109,0,-50.0
0.203,0.071,0.14,0.143,0.198,0.193,-10.0,-10.0,0.0,0.0,0.19999999999999996,0.7,51.786,86.31,0,0
0.203,0.071,0.14,0.143,0.199,0.159,0.2,0.239,0.198,0.193,0.15000000000000002,0.65,39.413,65.69,0,0
