box_0_x,box_0_z,box_0_l,box_0_h,box_c_l,box_c_h,box_1_x,box_1_z,box_1_l,box_1_h,a_x,a_z,reward,efficiency,collision_penalty,stack_penalty
-0.417,0.093,0.102,0.187,0.118,0.162,-10.0,-10.0,0.0,0.0,-0.45,0.05,13.614,22.69,0,0
-0.664,0.049,0.102,0.187,0.119,0.126,-0.367,0.08,0.118,0.162,0.09999999999999998,0.55,-7.075,4.874,0,-50.0
-0.17,0.091,0.12,0.184,0.156,0.185,-10.0,-10.0,0.0,0.0,-0.15000000000000002,0.35,8.567,30.945,0,-50.0
-0.171,0.091,0.12,0.184,0.176,0.162,0.131,0.092,0.156,0.185,-0.09999999999999998,0.4,-5.255,7.907,0,-50.0
0.005,0.095,0.122,0.192,0.186,0.157,-10.0,-10.0,0.0,0.0,0.0,0.5,-6.28,6.199,0,-50.0
0.005,0.095,0.122,0.192,0.127,0.191,0.343,0.078,0.186,0.157,0.19999999999999996,0.7,-5.14,8.099,0,-50.0
-0.4,0.079,0.126,0.16,0.192,0.175,-10.0,-10.0,0.0,0.0,-0.45,0.05,-10.059,9.9,-30.0,-50.0
-0.064,0.049,0.126,0.16,0.115,0.199,-0.417,0.087,0.192,0.175,0.050000000000000044,0.9,-7.238,4.602,0,-50.0
-0.014,0.094,0.181,0.19,0.147,0.181,-10.0,-10.0,0.0,0.0,0.0,0.5,53.393,88.989,0,0
-0.014,0.094,0.181,0.19,0.123,0.17,0.0,0.28,0.147,0.181,0.0,0.5,20.44,60.734,-30.0,-50.0
-0.157,0.09,0.149,0.181,0.183,0.162,-10.0,-10.0,0.0,0.0,-0.15000000000000002,0.35,22.59,47.651,-30.0,0
-0.159,0.049,0.149,0.181,0.17,0.189,-0.15,0.08,0.183,0.162,0.35,0.0,-1.441,14.265,0,-50.0
0.152,0.095,0.131,0.191,0.18,0.116,-10.0,-10.0,0.0,0.0,0.19999999999999996,0.7,43.238,72.064,0,0
0.152,0.095,0.131,0.191,0.104,0.179,0.199,0.248,0.18,0.116,0.19999999999999996,0.7,35.319,58.865,0,0
0.408,0.09,0.131,0.182,0.107,0.115,-10.0,-10.0,0.0,0.0,0.4,0.9,54.291,90.486,0,0
0.408,0.09,0.131,0.182,0.118,0.172,0.398,0.239,0.107,0.115,0.4,0.9,45.825,76.376,0,0
-0.43,0.078,0.184,0.157,0.114,0.16,-10.0,-10.0,0.0,0.0,-0.5,0.0,5.529,25.882,0,-50.0
-0.512,0.049,0.184,0.157,0.198,0.189,-0.478,0.079,0.114,0.16,-0.15000000000000002,0.3,-9.487,0.854,0,-50.0
-0.035,0.072,0.175,0.145,0.176,0.189,-10.0,-10.0,0.0,0.0,-0.04999999999999999,0.45,-6.824,5.292,0,-50.0
-0.035,0.072,0.175,0.145,0.167,0.178,0.628,0.094,0.176,0.189,-0.3,0.85,-5.93,6.783,0,-50.0
0.295,0.053,0.155,0.108,0.181,0.106,-10.0,-10.0,0.0,0.0,0.30000000000000004,0.8,53.15,88.585,0,0
0.294,0.053,0.155,0.108,0.123,0.159,0.299,0.16,0.181,0.106,0.30000000000000004,0.8,43.581,72.635,0,0
0.093,0.076,0.132,0.153,0.148,0.163,-10.0,-10.0,0.0,0.0,0.09999999999999998,0.6,0.178,16.964,0,-50.0
0.093,0.076,0.132,0.153,0.136,0.181,0.312,0.081,0.148,0.163,0.25,0.75,4.075,23.459,0,-50.0
0.154,0.073,0.138,0.147,0.107,0.117,-10.0,-10.0,0.0,0.0,0.15000000000000002,0.65,52.423,87.372,0,0
