box_0_x,box_0_z,box_0_l,box_0_h,box_c_l,box_c_h,box_1_x,box_1_z,box_1_l,box_1_h,a_x,a_z,reward,efficiency,collision_penalty,stack_penalty
0.479,0.119,0.164,0.202,0.102,0.114,-1.0,-1.0,0.0,0.0,0.71,0.74,22.692,54.488,0,-50.0
0.39,0.055,0.136,0.189,0.175,0.147,0.667,0.04,0.113,0.117,0.92,0.02,-17.25,21.249,-100.0,-50.0
0.456,0.077,0.107,0.145,0.15,0.141,-1.0,-1.0,0.0,0.0,0.53,0.71,45.236,75.394,0,0
0.487,0.06,0.141,0.127,0.163,0.128,0.533,0.079,0.137,0.133,0.55,0.37,3.425,55.709,-100.0,-50.0
0.494,0.089,0.129,0.129,0.142,0.158,-1.0,-1.0,0.0,0.0,0.65,0.44,41.924,86.541,0,-50.0
0.489,0.093,0.154,0.129,0.121,0.201,0.656,0.055,0.153,0.12,0.49,0.78,38.11,63.517,0,0
0.476,0.08,0.237,0.118,0.163,0.124,-1.0,-1.0,0.0,0.0,0.06,0.47,21.991,53.319,0,-50.0
0.535,0.052,0.181,0.121,0.176,0.172,0.026,0.047,0.184,0.111,0.29,0.32,-5.286,41.189,-100.0,-50.0
0.475,0.119,0.14,0.209,0.114,0.222,-1.0,-1.0,0.0,0.0,0.18,0.32,24.357,57.262,0,-50.0
0.505,0.073,0.171,0.194,0.158,0.159,0.167,0.09,0.103,0.185,0.04,0.56,28.286,63.811,0,-50.0
0.465,0.016,0.183,0.146,0.136,0.187,-1.0,-1.0,0.0,0.0,0.38,0.08,-6.927,38.455,-100.0,-50.0
0.475,0.051,0.176,0.166,0.169,0.161,0.47,0.12,0.17,0.239,0.92,0.93,2.801,21.335,0,-50.0
0.478,0.061,0.166,0.17,0.09,0.185,-1.0,-1.0,0.0,0.0,-0.01,0.59,13.926,39.878,0,-50.0
0.523,0.097,0.199,0.159,0.2,0.159,-0.006,0.099,0.109,0.221,0.23,0.66,24.321,57.203,0,-50.0
0.513,0.085,0.104,0.192,0.107,0.111,-1.0,-1.0,0.0,0.0,0.3,0.74,27.052,61.754,0,-50.0
0.494,0.099,0.159,0.23,0.15,0.143,0.353,0.063,0.144,0.077,0.68,0.68,22.527,54.213,0,-50.0
0.478,0.052,0.14,0.189,0.22,0.191,-1.0,-1.0,0.0,0.0,0.4,0.12,-20.619,15.634,-100.0,-50.0
0.467,0.056,0.178,0.196,0.179,0.105,0.31,0.096,0.181,0.176,0.12,0.24,-1.048,14.92,0,-50.0
0.429,0.061,0.144,0.122,0.148,0.161,-1.0,-1.0,0.0,0.0,0.72,0.99,24.141,56.903,0,-50.0
0.48,0.069,0.105,0.141,0.111,0.156,0.618,0.112,0.172,0.188,0.8,0.62,18.404,47.34,0,-50.0
0.472,0.132,0.126,0.222,0.099,0.146,-1.0,-1.0,0.0,0.0,0.91,0.32,9.462,32.438,0,-50.0
0.44,0.094,0.134,0.193,0.151,0.12,0.81,0.088,0.106,0.187,0.94,0.81,14.639,24.399,0,0
0.454,0.068,0.109,0.171,0.146,0.144,-1.0,-1.0,0.0,0.0,0.17,0.78,16.365,43.942,0,-50.0
0.465,0.099,0.11,0.201,0.129,0.128,0.171,0.069,0.097,0.126,0.14,0.4,24.847,41.412,0,0
0.475,0.076,0.166,0.141,0.13,0.147,-1.0,-1.0,0.0,0.0,0.81,0.7,16.999,44.999,0,-50.0
0.484,0.118,0.137,0.178,0.13,0.207,0.743,0.065,0.138,0.158,0.39,0.9,18.93,48.217,0,-50.0
0.479,0.088,0.121,0.163,0.15,0.176,-1.0,-1.0,0.0,0.0,0.38,0.73,38.535,80.892,0,-50.0
0.461,0.073,0.169,0.155,0.154,0.117,0.287,0.118,0.196,0.187,0.87,0.97,11.62,36.035,0,-50.0
0.45,0.056,0.132,0.09,0.194,0.187,-1.0,-1.0,0.0,0.0,0.55,0.56,36.353,77.256,0,-50.0
0.466,0.029,0.145,0.082,0.104,0.178,0.646,0.103,0.173,0.233,0.41,0.47,34.605,57.675,0,0
0.481,0.042,0.137,0.122,0.159,0.131,-1.0,-1.0,0.0,0.0,0.22,0.38,30.243,67.073,0,-50.0
0.487,0.066,0.128,0.105,0.091,0.156,0.207,0.075,0.177,0.158,0.43,0.32,29.538,49.231,0,0
0.498,0.088,0.224,0.115,0.143,0.161,-1.0,-1.0,0.0,0.0,0.65,0.63,41.561,85.936,0,-50.0
0.583,0.061,0.191,0.103,0.161,0.217,0.634,0.081,0.166,0.146,0.38,0.22,-13.675,27.208,-100.0,-50.0
0.302,0.082,0.115,0.121,0.106,0.148,-1.0,-1.0,0.0,0.0,0.45,0.14,-15.34,24.432,-100.0,-50.0
0.316,0.081,0.095,0.128,0.132,0.139,0.509,0.079,0.098,0.127,0.78,0.97,3.365,22.276,0,-50.0
0.359,0.073,0.152,0.135,0.127,0.157,-1.0,-1.0,0.0,0.0,0.51,0.15,-4.766,42.055,-100.0,-50.0
0.374,0.062,0.182,0.125,0.124,0.167,0.538,0.075,0.149,0.116,0.12,0.3,8.763,31.272,0,-50.0
0.426,0.084,0.105,0.117,0.145,0.215,-1.0,-1.0,0.0,0.0,0.21,0.35,30.723,67.872,0,-50.0
0.442,0.047,0.11,0.12,0.168,0.18,0.225,0.104,0.179,0.166,0.46,0.51,36.849,61.416,0,0
0.396,0.064,0.116,0.127,0.182,0.151,-1.0,-1.0,0.0,0.0,0.08,0.51,21.912,53.188,0,-50.0
0.401,0.075,0.121,0.167,0.171,0.154,0.083,0.046,0.161,0.137,0.48,0.72,21.63,36.051,0,0
0.392,0.096,0.162,0.202,0.149,0.146,-1.0,-1.0,0.0,0.0,0.69,0.32,22.67,54.451,0,-50.0
0.432,0.099,0.14,0.202,0.194,0.118,0.675,0.062,0.163,0.141,0.88,0.74,-2.176,13.04,0,-50.0
0.379,0.066,0.123,0.203,0.121,0.134,-1.0,-1.0,0.0,0.0,0.78,0.98,14.526,40.877,0,-50.0
0.45,0.042,0.194,0.156,0.176,0.225,0.652,0.116,0.136,0.152,0.62,0.28,-12.578,29.036,-100.0,-50.0
0.415,0.069,0.172,0.147,0.177,0.155,-1.0,-1.0,0.0,0.0,0.15,0.85,33.7,72.834,0,-50.0
0.436,0.094,0.186,0.151,0.212,0.151,0.166,0.1,0.21,0.16,0.79,0.59,18.718,47.864,0,-50.0
0.399,0.051,0.131,0.09,0.189,0.117,-1.0,-1.0,0.0,0.0,0.79,0.46,20.958,51.597,0,-50.0
0.465,0.065,0.116,0.11,0.222,0.231,0.764,0.058,0.176,0.103,-0.01,0.62,9.189,31.983,0,-50.0
0.435,0.086,0.184,0.173,0.188,0.198,-1.0,-1.0,0.0,0.0,0.68,0.83,30.399,67.333,0,-50.0
0.428,0.09,0.175,0.166,0.166,0.154,0.66,0.087,0.193,0.183,0.1,0.28,22.04,53.4,0,-50.0
0.456,0.06,0.182,0.09,0.158,0.12,-1.0,-1.0,0.0,0.0,0.36,0.64,39.8,66.334,0,0
0.45,0.035,0.17,0.1,0.101,0.134,0.338,0.174,0.146,0.136,0.87,0.5,7.552,29.255,0,-50.0
0.421,0.085,0.129,0.091,0.084,0.159,-1.0,-1.0,0.0,0.0,0.15,0.23,20.178,50.298,0,-50.0
0.402,0.071,0.14,0.114,0.175,0.137,0.072,0.09,0.067,0.151,0.28,0.49,28.742,47.904,0,0
0.437,0.11,0.146,0.126,0.063,0.127,-1.0,-1.0,0.0,0.0,0.9,0.92,6.113,26.856,0,-50.0
0.423,0.093,0.122,0.162,0.177,0.165,0.401,0.049,0.09,0.139,0.86,0.12,-22.623,12.294,-100.0,-50.0
0.414,0.089,0.131,0.117,0.114,0.1,-1.0,-1.0,0.0,0.0,0.39,0.28,10.234,50.391,-100.0,0
0.447,0.091,0.144,0.138,0.1,0.141,0.431,0.25,0.085,0.138,0.46,0.68,7.161,28.602,0,-50.0
0.443,0.022,0.13,0.083,0.079,0.157,-1.0,-1.0,0.0,0.0,0.28,0.5,34.411,74.019,0,-50.0
0.422,0.051,0.156,0.12,0.148,0.152,0.294,0.104,0.072,0.218,0.16,0.53,16.855,44.759,0,-50.0
0.443,0.027,0.087,0.108,0.071,0.193,-1.0,-1.0,0.0,0.0,0.29,0.6,29.165,65.276,0,-50.0
0.303,0.042,0.102,0.123,0.128,0.184,-0.579,0.026,0.088,0.218,0.55,0.04,-26.139,6.434,-100.0,-50.0
0.42,0.083,0.112,0.17,0.168,0.154,-1.0,-1.0,0.0,0.0,0.65,0.24,30.376,67.294,0,-50.0
0.418,0.102,0.084,0.231,0.183,0.142,0.612,0.083,0.21,0.131,0.13,0.61,19.291,48.82,0,-50.0
0.446,0.081,0.13,0.177,0.123,0.16,-1.0,-1.0,0.0,0.0,0.06,0.37,17.26,45.434,0,-50.0
0.422,0.056,0.125,0.092,0.163,0.215,0.087,0.04,0.172,0.141,0.84,0.83,4.786,24.644,0,-50.0
0.415,0.069,0.177,0.141,0.183,0.131,-1.0,-1.0,0.0,0.0,0.77,0.03,0.472,17.455,0,-50.0
0.454,0.081,0.127,0.15,0.141,0.195,0.704,0.082,0.115,0.142,0.52,0.8,10.542,34.237,0,-50.0
0.425,0.087,0.194,0.163,0.153,0.124,-1.0,-1.0,0.0,0.0,0.27,0.35,9.967,66.613,-100.0,-50.0
0.431,0.087,0.15,0.179,0.143,0.159,0.241,0.054,0.158,0.166,0.36,0.48,31.593,52.656,0,0
0.418,0.095,0.181,0.182,0.169,0.138,-1.0,-1.0,0.0,0.0,0.77,0.83,14.722,41.204,0,-50.0
0.449,0.065,0.184,0.18,0.097,0.18,0.7,0.058,0.148,0.151,0.35,0.88,13.732,39.554,0,-50.0
0.424,0.101,0.108,0.129,0.109,0.156,-1.0,-1.0,0.0,0.0,0.29,0.79,38.231,80.386,0,-50.0
0.453,0.057,0.091,0.131,0.164,0.124,0.264,0.08,0.136,0.167,0.86,0.18,10.017,33.363,0,-50.0
0.429,0.098,0.132,0.193,0.203,0.132,-1.0,-1.0,0.0,0.0,0.25,0.46,36.153,76.922,0,-50.0
0.427,0.102,0.102,0.194,0.19,0.184,0.223,0.05,0.184,0.104,0.71,0.79,22.277,53.796,0,-50.0
0.386,0.116,0.131,0.15,0.123,0.146,-1.0,-1.0,0.0,0.0,0.0,0.58,15.294,42.157,0,-50.0
0.41,0.093,0.112,0.087,0.144,0.18,0.014,0.084,0.129,0.143,0.59,0.83,12.673,37.789,0,-50.0
0.402,0.039,0.194,0.122,0.159,0.172,-1.0,-1.0,0.0,0.0,0.7,0.24,22.323,53.872,0,-50.0
0.425,0.063,0.184,0.132,0.113,0.094,0.677,0.08,0.134,0.187,0.48,0.42,31.09,51.818,0,0
0.41,0.112,0.142,0.199,0.208,0.097,-1.0,-1.0,0.0,0.0,0.11,0.06,-12.38,12.7,-100.0,0
0.47,0.081,0.177,0.17,0.13,0.17,0.333,0.053,0.161,0.101,0.33,0.71,-2.131,13.115,0,-50.0
0.428,0.047,0.213,0.127,0.125,0.153,-1.0,-1.0,0.0,0.0,0.55,0.46,34.647,74.412,0,-50.0
0.409,0.023,0.214,0.112,0.078,0.183,0.645,0.032,0.064,0.119,0.04,0.9,14.339,40.566,0,-50.0
0.381,0.086,0.191,0.168,0.152,0.175,-1.0,-1.0,0.0,0.0,0.66,0.49,38.968,81.614,0,-50.0
0.428,0.059,0.2,0.164,0.151,0.098,0.712,0.076,0.175,0.133,0.72,0.72,29.934,49.891,0,0
0.389,0.095,0.102,0.16,0.139,0.096,-1.0,-1.0,0.0,0.0,0.4,0.67,54.373,90.623,0,0
0.354,0.06,0.146,0.137,0.197,0.117,0.351,0.09,0.139,0.129,0.46,0.03,-15.427,24.288,-100.0,-50.0
0.416,0.094,0.15,0.175,0.16,0.147,-1.0,-1.0,0.0,0.0,0.08,0.58,20.526,50.878,0,-50.0
0.437,0.055,0.168,0.174,0.165,0.166,0.095,0.057,0.142,0.126,0.48,0.05,-19.805,16.991,-100.0,-50.0
0.412,-0.004,0.15,0.177,0.143,0.237,-1.0,-1.0,0.0,0.0,0.3,0.25,-19.782,17.029,-100.0,-50.0
0.417,0.033,0.145,0.215,0.196,0.207,0.264,0.097,0.114,0.19,0.71,0.76,-2.123,13.128,0,-50.0
0.442,0.067,0.157,0.129,0.168,0.132,-1.0,-1.0,0.0,0.0,0.42,0.71,51.477,85.796,0,0
0.383,0.079,0.099,0.178,0.125,0.164,0.437,0.197,0.173,0.142,0.69,0.92,14.9,41.501,0,-50.0
0.401,0.074,0.193,0.18,0.107,0.202,-1.0,-1.0,0.0,0.0,0.46,0.33,-0.265,49.558,-100.0,-50.0
0.414,0.051,0.166,0.182,0.143,0.178,0.451,0.106,0.126,0.214,0.35,0.99,12.27,37.117,0,-50.0
0.424,0.083,0.137,0.154,0.125,0.179,-1.0,-1.0,0.0,0.0,0.17,0.95,26.459,60.766,0,-50.0
0.391,0.095,0.105,0.188,0.124,0.092,0.167,0.108,0.112,0.194,0.32,0.85,33.18,71.967,0,-50.0
0.371,0.049,0.124,0.121,0.123,0.148,-1.0,-1.0,0.0,0.0,0.78,0.64,11.234,35.391,0,-50.0
0.37,0.082,0.145,0.083,0.154,0.108,0.733,0.078,0.094,0.155,-0.09,0.9,5.526,25.877,0,-50.0
0.411,0.047,0.172,0.111,0.141,0.21,-1.0,-1.0,0.0,0.0,0.23,0.93,29.951,66.586,0,-50.0
0.38,0.068,0.153,0.118,0.153,0.127,0.218,0.122,0.112,0.155,0.38,0.39,41.028,68.38,0,0
0.405,0.093,0.189,0.2,0.172,0.195,-1.0,-1.0,0.0,0.0,-0.08,0.76,20.234,50.391,0,-50.0
0.404,0.087,0.149,0.191,0.118,0.092,-0.09,0.095,0.173,0.184,0.49,0.55,13.934,39.89,0,-50.0
0.393,0.119,0.189,0.117,0.172,0.148,-1.0,-1.0,0.0,0.0,0.73,0.86,21.648,52.748,0,-50.0
0.403,0.063,0.178,0.126,0.152,0.104,0.666,0.106,0.141,0.133,0.71,0.91,23.869,39.782,0,0
0.397,0.058,0.182,0.204,0.107,0.162,-1.0,-1.0,0.0,0.0,0.61,0.91,30.852,68.087,0,-50.0
0.349,0.067,0.155,0.135,0.182,0.164,0.651,0.046,0.123,0.104,0.68,0.14,-17.979,20.035,-100.0,-50.0
0.396,0.06,0.091,0.11,0.125,0.205,-1.0,-1.0,0.0,0.0,0.86,0.42,7.417,29.03,0,-50.0
0.413,0.09,0.14,0.104,0.092,0.17,0.787,0.086,0.162,0.185,-0.04,0.17,1.807,19.68,0,-50.0
0.407,0.044,0.104,0.118,0.151,0.158,-1.0,-1.0,0.0,0.0,0.11,0.72,27.927,63.212,0,-50.0
0.398,0.074,0.136,0.124,0.179,0.14,0.169,0.093,0.15,0.204,0.03,0.59,25.947,43.245,0,0
0.415,0.107,0.118,0.223,0.238,0.106,-1.0,-1.0,0.0,0.0,0.45,0.73,43.401,72.336,0,0
0.412,0.063,0.121,0.169,0.111,0.192,0.439,0.248,0.18,0.15,0.8,0.53,10.884,34.807,0,-50.0
0.456,0.098,0.137,0.112,0.159,0.171,-1.0,-1.0,0.0,0.0,0.19,0.52,21.555,52.593,0,-50.0
0.482,0.061,0.111,0.115,0.16,0.197,0.186,0.085,0.136,0.183,0.88,0.16,7.815,29.693,0,-50.0
0.524,0.094,0.071,0.177,0.103,0.131,-1.0,-1.0,0.0,0.0,0.75,0.08,6.762,27.938,0,-50.0
0.496,0.132,0.127,0.144,0.176,0.119,0.681,0.073,0.103,0.121,0.81,0.82,8.549,30.916,0,-50.0
0.424,0.09,0.164,0.19,0.178,0.214,-1.0,-1.0,0.0,0.0,0.04,0.09,-19.024,18.293,-100.0,-50.0
0.48,0.058,0.138,0.119,0.129,0.162,0.072,0.068,0.184,0.189,0.67,0.9,0.11,16.851,0,-50.0
0.478,0.049,0.107,0.199,0.156,0.183,-1.0,-1.0,0.0,0.0,0.26,0.11,-12.558,29.069,-100.0,-50.0
0.474,0.046,0.089,0.168,0.116,0.158,0.405,0.117,0.13,0.174,0.11,0.68,0.836,18.061,0,-50.0
0.531,0.1,0.167,0.131,0.192,0.145,-1.0,-1.0,0.0,0.0,0.75,0.62,31.439,69.066,0,-50.0
0.497,0.107,0.171,0.123,0.097,0.141,0.756,0.122,0.226,0.218,0.59,0.34,4.773,41.289,-100.0,0
0.66,0.033,0.18,0.175,0.103,0.213,-1.0,-1.0,0.0,0.0,0.68,0.08,-18.031,19.948,-100.0,-50.0
0.65,0.041,0.18,0.171,0.098,0.149,0.47,0.09,0.113,0.16,0.69,0.88,3.52,22.535,0,-50.0
0.482,0.072,0.162,0.1,0.111,0.226,-1.0,-1.0,0.0,0.0,0.42,0.99,37.635,79.393,0,-50.0
0.489,0.076,0.127,0.078,0.133,0.111,0.257,0.059,0.152,0.179,0.16,0.73,23.516,55.86,0,-50.0
0.479,0.117,0.124,0.164,0.139,0.156,-1.0,-1.0,0.0,0.0,0.39,0.52,34.023,73.373,0,-50.0
0.49,0.128,0.159,0.168,0.121,0.152,0.294,0.076,0.114,0.171,0.86,0.16,11.46,35.767,0,-50.0
0.521,0.045,0.168,0.111,0.142,0.154,-1.0,-1.0,0.0,0.0,0.53,0.82,48.119,80.199,0,0
0.45,0.048,0.176,0.158,0.154,0.161,0.546,0.211,0.16,0.14,0.52,0.52,40.818,68.031,0,0
0.48,0.099,0.211,0.182,0.127,0.094,-1.0,-1.0,0.0,0.0,0.86,0.49,13.746,39.578,0,-50.0
0.496,0.078,0.177,0.24,0.122,0.119,0.785,0.045,0.109,0.118,0.27,0.43,12.9,38.168,0,-50.0
-0.857,0.055,0.106,0.117,0.221,0.149,-1.0,-1.0,0.0,0.0,0.37,0.25,-28.432,2.612,-100.0,-50.0
-0.86,0.053,0.077,0.097,0.156,0.137,0.343,0.083,0.196,0.163,0.64,1.0,-8.116,3.139,0,-50.0
0.312,0.056,0.136,0.133,0.125,0.135,-1.0,-1.0,0.0,0.0,0.58,0.1,0.314,17.191,0,-50.0
0.318,0.058,0.141,0.13,0.114,0.133,0.642,0.059,0.148,0.132,0.74,0.43,1.913,19.856,0,-50.0
0.287,0.016,0.135,0.086,0.187,0.13,-1.0,-1.0,0.0,0.0,0.69,0.68,13.536,39.228,0,-50.0
0.31,0.005,0.142,0.115,0.11,0.145,0.639,0.088,0.112,0.218,0.43,0.62,24.639,57.733,0,-50.0
0.323,0.102,0.101,0.102,0.166,0.196,-1.0,-1.0,0.0,0.0,-0.19,0.48,10.957,34.93,0,-50.0
0.281,0.088,0.105,0.129,0.121,0.148,-0.184,0.096,0.171,0.191,0.8,0.43,4.857,24.763,0,-50.0
0.246,0.073,0.152,0.122,0.085,0.151,-1.0,-1.0,0.0,0.0,-0.08,0.19,-11.833,30.278,-100.0,-50.0
0.237,0.091,0.205,0.17,0.205,0.226,-0.067,0.068,0.082,0.181,-0.09,0.52,4.416,24.027,0,-50.0
0.308,0.049,0.175,0.139,0.137,0.14,-1.0,-1.0,0.0,0.0,0.02,0.39,32.694,71.157,0,-50.0
0.307,0.091,0.175,0.138,0.104,0.122,0.011,0.046,0.156,0.139,0.28,0.6,27.703,46.172,0,0
0.319,0.129,0.161,0.137,0.157,0.171,-1.0,-1.0,0.0,0.0,0.24,0.79,39.979,66.633,0,0
0.316,0.068,0.151,0.118,0.081,0.185,0.226,0.209,0.121,0.197,-0.07,0.66,11.344,35.574,0,-50.0
0.306,0.095,0.185,0.159,0.128,0.173,-1.0,-1.0,0.0,0.0,0.25,0.95,41.224,68.707,0,0
0.353,0.108,0.195,0.168,0.148,0.188,0.255,0.278,0.148,0.166,0.23,0.63,35.447,59.079,0,0
0.302,0.046,0.13,0.135,0.09,0.17,-1.0,-1.0,0.0,0.0,0.34,0.54,48.149,80.249,0,0
0.318,0.069,0.137,0.122,0.107,0.168,0.338,0.22,0.119,0.169,-0.05,0.79,10.318,33.865,0,-50.0
0.342,0.082,0.135,0.127,0.19,0.161,-1.0,-1.0,0.0,0.0,0.25,0.36,40.899,68.166,0,0
0.335,0.1,0.144,0.145,0.114,0.202,0.27,0.211,0.162,0.11,0.49,0.22,24.696,57.828,0,-50.0
