box_0_x,box_0_z,box_0_l,box_0_h,box_c_l,box_c_h,box_1_x,box_1_z,box_1_l,box_1_h,a_x,a_z,reward,efficiency,collision_penalty,stack_penalty
0.384,0.089,0.128,0.17,0.095,0.14,0.372,0.255,0.186,0.195,0.354,0.532,20.689,67.816,-100.0,0
0.375,0.099,0.196,0.136,0.175,0.179,-1.0,-1.0,0.0,0.0,0.366,0.306,56.841,94.735,0,0
0.367,0.031,0.162,0.134,0.162,0.172,0.369,0.178,0.131,0.172,0.358,0.489,50.507,84.179,0,0
0.345,0.089,0.122,0.101,0.096,0.157,-1.0,-1.0,0.0,0.0,0.366,0.318,58.114,96.858,0,0
0.372,0.039,0.083,0.107,0.12,0.099,0.38,0.196,0.125,0.17,0.366,0.433,24.162,73.604,-100.0,0
0.348,0.102,0.109,0.13,0.102,0.161,-1.0,-1.0,0.0,0.0,0.383,0.359,49.552,82.588,0,0
0.383,0.022,0.167,0.165,0.153,0.119,0.372,0.249,0.092,0.172,0.382,0.49,42.75,71.25,0,0
0.399,0.111,0.136,0.194,0.126,0.184,-1.0,-1.0,0.0,0.0,0.351,0.446,51.401,85.669,0,0
0.382,0.113,0.109,0.208,0.116,0.082,0.398,0.042,0.111,0.212,0.349,0.549,-16.669,22.218,-100.0,-50.0
0.392,0.058,0.171,0.154,0.123,0.117,-1.0,-1.0,0.0,0.0,0.363,0.346,48.817,81.362,0,0
0.38,0.074,0.168,0.149,0.178,0.159,0.362,0.191,0.115,0.089,0.363,0.52,46.162,76.938,0,0
0.373,0.104,0.162,0.213,0.18,0.107,-1.0,-1.0,0.0,0.0,0.366,0.335,12.863,54.773,-100.0,0
0.351,0.097,0.146,0.208,0.114,0.18,0.383,0.235,0.169,0.086,0.355,0.507,30.304,50.508,0,0
0.357,0.076,0.187,0.108,0.186,0.172,-1.0,-1.0,0.0,0.0,0.347,0.335,51.173,85.289,0,0
0.373,0.036,0.163,0.099,0.116,0.127,0.339,0.197,0.143,0.203,0.291,0.507,38.386,63.977,0,0
0.351,0.052,0.172,0.185,0.124,0.077,-1.0,-1.0,0.0,0.0,0.351,0.347,15.806,76.345,-100.0,-50.0
0.4,0.061,0.155,0.166,0.18,0.201,0.334,0.044,0.148,0.111,0.353,0.347,31.715,69.525,0,-50.0
0.368,0.118,0.171,0.159,0.201,0.184,-1.0,-1.0,0.0,0.0,0.366,0.379,53.995,89.992,0,0
0.369,0.107,0.145,0.121,0.173,0.179,0.342,0.217,0.198,0.179,0.361,0.568,49.988,83.314,0,0
0.399,0.108,0.17,0.194,0.164,0.202,-1.0,-1.0,0.0,0.0,0.366,0.393,54.679,91.133,0,0
0.385,0.073,0.132,0.152,0.203,0.167,0.382,0.259,0.145,0.166,0.366,0.585,48.354,80.59,0,0
0.348,0.079,0.154,0.21,0.135,0.203,-1.0,-1.0,0.0,0.0,0.366,0.393,56.005,93.343,0,0
0.361,0.071,0.132,0.158,0.127,0.133,0.364,0.262,0.139,0.194,0.341,0.527,45.481,75.803,0,0
0.349,0.031,0.136,0.095,0.187,0.18,-1.0,-1.0,0.0,0.0,0.366,0.366,50.114,83.524,0,0
0.371,0.072,0.137,0.116,0.182,0.188,0.4,0.219,0.241,0.186,0.367,0.537,47.687,79.479,0,0
0.378,0.091,0.093,0.185,0.152,0.112,-1.0,-1.0,0.0,0.0,0.366,0.363,46.654,77.758,0,0
0.343,0.105,0.104,0.174,0.13,0.217,0.354,0.286,0.136,0.094,0.361,0.547,45.07,75.117,0,0
0.313,0.09,0.159,0.2,0.144,0.162,-1.0,-1.0,0.0,0.0,0.347,0.404,53.221,88.703,0,0
0.369,0.134,0.181,0.192,0.131,0.156,0.363,0.274,0.151,0.168,0.344,0.554,46.526,77.544,0,0
0.394,0.071,0.111,0.136,0.099,0.232,-1.0,-1.0,0.0,0.0,0.366,0.357,58.414,97.357,0,0
0.365,0.058,0.081,0.113,0.192,0.158,0.341,0.185,0.082,0.177,0.366,0.489,38.73,64.55,0,0
0.368,0.046,0.104,0.078,0.121,0.118,-1.0,-1.0,0.0,0.0,0.366,0.332,57.772,96.287,0,0
0.389,0.051,0.137,0.131,0.232,0.079,0.402,0.164,0.112,0.186,0.366,0.464,40.356,67.26,0,0
0.358,0.059,0.129,0.173,0.136,0.138,-1.0,-1.0,0.0,0.0,0.366,0.413,57.541,95.903,0,0
0.368,0.083,0.137,0.154,0.157,0.185,0.376,0.275,0.171,0.185,0.366,0.604,47.821,79.702,0,0
0.36,0.081,0.152,0.192,0.129,0.165,-1.0,-1.0,0.0,0.0,0.366,0.384,53.647,89.413,0,0
0.375,0.053,0.099,0.244,0.148,0.188,0.401,0.28,0.132,0.164,0.363,0.569,46.281,77.136,0,0
0.35,0.082,0.227,0.154,0.132,0.187,-1.0,-1.0,0.0,0.0,0.363,0.377,47.975,79.959,0,0
0.387,0.097,0.162,0.196,0.137,0.075,0.352,0.227,0.164,0.156,0.363,0.492,22.449,70.75,-100.0,0
0.371,0.101,0.182,0.166,0.147,0.169,-1.0,-1.0,0.0,0.0,0.353,0.359,49.913,83.19,0,0
0.414,0.091,0.141,0.152,0.124,0.163,0.33,0.211,0.102,0.131,0.353,0.491,43.966,73.278,0,0
0.37,0.051,0.195,0.166,0.166,0.186,-1.0,-1.0,0.0,0.0,0.347,0.414,53.46,89.101,0,0
0.397,0.09,0.182,0.17,0.198,0.127,0.375,0.279,0.142,0.189,0.348,0.551,50.272,83.787,0,0
0.365,0.051,0.105,0.147,0.213,0.174,-1.0,-1.0,0.0,0.0,0.366,0.329,48.129,80.215,0,0
0.38,0.065,0.081,0.133,0.107,0.188,0.366,0.215,0.188,0.15,0.312,0.522,35.524,59.207,0,0
0.353,0.057,0.195,0.136,0.137,0.18,-1.0,-1.0,0.0,0.0,0.362,0.394,49.863,83.106,0,0
0.384,0.061,0.225,0.206,0.148,0.142,0.384,0.265,0.121,0.214,0.362,0.539,46.45,77.418,0,0
0.374,0.117,0.138,0.179,0.156,0.215,-1.0,-1.0,0.0,0.0,0.366,0.422,56.529,94.216,0,0
0.384,0.072,0.108,0.203,0.136,0.176,0.354,0.258,0.123,0.223,0.361,0.578,47.549,79.249,0,0
0.369,0.087,0.152,0.179,0.199,0.143,-1.0,-1.0,0.0,0.0,0.366,0.383,57.226,95.378,0,0
0.411,0.108,0.138,0.168,0.102,0.117,0.387,0.247,0.125,0.164,0.37,0.526,47.975,79.959,0,0
0.37,0.055,0.076,0.146,0.147,0.111,-1.0,-1.0,0.0,0.0,0.366,0.28,22.488,70.814,-100.0,0
0.329,0.061,0.092,0.124,0.178,0.108,0.586,0.051,0.138,0.1,0.375,0.381,-6.139,39.768,-100.0,-50.0
0.373,0.08,0.129,0.144,0.095,0.179,-1.0,-1.0,0.0,0.0,0.332,0.32,44.85,74.75,0,0
0.349,0.049,0.17,0.094,0.153,0.09,0.347,0.069,0.075,0.141,0.332,0.424,-1.002,48.33,-100.0,-50.0
0.338,0.051,0.172,0.129,0.125,0.154,-1.0,-1.0,0.0,0.0,0.411,0.366,42.519,70.865,0,0
0.353,0.076,0.18,0.078,0.173,0.097,0.428,0.225,0.111,0.171,0.41,0.479,10.563,50.94,-100.0,0
0.395,0.062,0.199,0.192,0.164,0.166,-1.0,-1.0,0.0,0.0,0.352,0.367,54.176,90.294,0,0
0.331,0.097,0.179,0.198,0.211,0.112,0.34,0.244,0.179,0.15,0.346,0.496,45.045,75.076,0,0
0.364,0.06,0.188,0.158,0.129,0.125,-1.0,-1.0,0.0,0.0,0.324,0.287,19.933,66.556,-100.0,0
0.335,0.045,0.151,0.125,0.163,0.105,0.346,0.092,0.11,0.105,0.332,0.391,3.819,56.366,-100.0,-50.0
0.357,0.055,0.197,0.126,0.104,0.257,-1.0,-1.0,0.0,0.0,0.38,0.381,41.993,69.989,0,0
0.378,0.081,0.225,0.178,0.163,0.124,0.425,0.228,0.101,0.217,0.379,0.522,41.206,68.677,0,0
0.36,0.082,0.2,0.172,0.121,0.115,-1.0,-1.0,0.0,0.0,0.347,0.368,51.645,86.076,0,0
0.324,0.102,0.173,0.108,0.214,0.137,0.33,0.24,0.124,0.14,0.346,0.51,45.16,75.267,0,0
0.338,0.042,0.153,0.163,0.074,0.186,-1.0,-1.0,0.0,0.0,0.355,0.411,54.248,90.414,0,0
0.368,0.109,0.157,0.184,0.105,0.157,0.379,0.306,0.1,0.157,0.336,0.577,43.435,72.393,0,0
0.398,0.077,0.199,0.143,0.1,0.158,-1.0,-1.0,0.0,0.0,0.31,0.391,41.129,68.549,0,0
0.374,0.117,0.183,0.149,0.165,0.104,0.338,0.271,0.147,0.184,0.31,0.506,17.061,61.77,-100.0,0
0.367,0.107,0.167,0.184,0.159,0.159,-1.0,-1.0,0.0,0.0,0.348,0.404,53.797,89.662,0,0
0.373,0.099,0.196,0.132,0.171,0.122,0.397,0.288,0.177,0.176,0.349,0.564,51.28,85.468,0,0
0.336,0.113,0.132,0.187,0.113,0.134,-1.0,-1.0,0.0,0.0,0.366,0.383,54.804,91.34,0,0
0.359,0.038,0.097,0.184,0.138,0.129,0.474,0.058,0.12,0.166,0.363,0.488,-6.524,39.126,-100.0,-50.0
0.367,0.102,0.124,0.176,0.156,0.185,-1.0,-1.0,0.0,0.0,0.366,0.419,50.6,84.334,0,0
0.381,0.094,0.153,0.171,0.098,0.124,0.378,0.251,0.203,0.188,0.255,0.539,-0.771,48.714,-100.0,-50.0
0.392,0.112,0.194,0.166,0.184,0.108,-1.0,-1.0,0.0,0.0,0.367,0.324,57.913,96.523,0,0
0.367,0.084,0.165,0.167,0.149,0.158,0.368,0.241,0.194,0.12,0.325,0.485,43.9,73.168,0,0
0.359,0.058,0.146,0.145,0.195,0.13,-1.0,-1.0,0.0,0.0,0.366,0.306,51.142,85.237,0,0
0.355,0.064,0.146,0.138,0.217,0.183,0.4,0.165,0.151,0.166,0.366,0.464,47.505,79.176,0,0
0.388,0.051,0.104,0.168,0.185,0.071,-1.0,-1.0,0.0,0.0,0.366,0.318,14.427,57.379,-100.0,0
0.34,0.09,0.07,0.169,0.193,0.164,0.383,0.188,0.209,0.11,0.39,0.485,37.159,61.932,0,0
0.379,0.108,0.128,0.222,0.148,0.207,-1.0,-1.0,0.0,0.0,0.366,0.44,54.151,90.253,0,0
0.383,0.107,0.137,0.186,0.152,0.125,0.355,0.271,0.156,0.213,0.364,0.585,42.858,71.431,0,0
0.35,0.085,0.169,0.155,0.134,0.103,-1.0,-1.0,0.0,0.0,0.318,0.309,23.677,72.796,-100.0,0
0.344,0.06,0.153,0.164,0.212,0.091,0.327,0.207,0.125,0.107,0.323,0.421,20.689,67.815,-100.0,0
0.336,0.122,0.119,0.16,0.138,0.129,-1.0,-1.0,0.0,0.0,0.354,0.35,51.715,86.192,0,0
0.353,0.087,0.128,0.177,0.197,0.13,0.352,0.259,0.132,0.095,0.354,0.471,27.426,79.044,-100.0,0
0.41,0.104,0.179,0.208,0.158,0.165,-1.0,-1.0,0.0,0.0,0.359,0.405,56.65,94.418,0,0
0.409,0.129,0.175,0.183,0.125,0.139,0.333,0.263,0.182,0.153,0.359,0.526,27.663,79.44,-100.0,0
0.356,0.1,0.134,0.17,0.101,0.221,-1.0,-1.0,0.0,0.0,0.366,0.399,57.79,96.318,0,0
0.361,0.073,0.114,0.17,0.134,0.174,0.361,0.236,0.152,0.181,0.365,0.589,44.173,73.622,0,0
0.396,0.049,0.159,0.109,0.086,0.137,-1.0,-1.0,0.0,0.0,0.286,0.301,35.953,59.922,0,0
0.359,0.08,0.169,0.102,0.188,0.14,0.287,0.166,0.101,0.162,0.285,0.442,34.189,56.983,0,0
0.393,0.095,0.149,0.197,0.086,0.197,-1.0,-1.0,0.0,0.0,0.33,0.41,46.152,76.921,0,0
0.358,0.073,0.17,0.129,0.13,0.172,0.353,0.279,0.095,0.205,0.331,0.58,42.211,70.352,0,0
0.376,0.053,0.116,0.144,0.158,0.127,-1.0,-1.0,0.0,0.0,0.366,0.323,29.341,82.235,-100.0,0
0.368,0.056,0.126,0.207,0.115,0.139,0.381,0.206,0.173,0.113,0.325,0.475,38.522,64.205,0,0
0.348,0.081,0.18,0.105,0.131,0.112,-1.0,-1.0,0.0,0.0,0.363,0.298,33.285,88.809,-100.0,0
0.395,0.092,0.183,0.14,0.103,0.165,0.398,0.22,0.155,0.145,0.357,0.445,49.142,81.904,0,0
0.373,0.062,0.146,0.2,0.199,0.188,-1.0,-1.0,0.0,0.0,0.366,0.42,52.942,88.238,0,0
0.352,0.065,0.139,0.159,0.161,0.146,0.38,0.237,0.18,0.203,0.35,0.588,45.559,75.933,0,0
0.395,0.007,0.182,0.155,0.146,0.168,-1.0,-1.0,0.0,0.0,0.319,0.355,40.603,67.673,0,0
0.356,0.054,0.18,0.148,0.178,0.13,0.296,0.217,0.084,0.165,0.319,0.516,38.312,63.854,0,0
0.368,0.067,0.12,0.159,0.168,0.107,-1.0,-1.0,0.0,0.0,0.366,0.318,14.405,57.343,-100.0,0
0.359,0.043,0.134,0.166,0.218,0.092,0.399,0.224,0.143,0.079,0.394,0.448,25.729,59.55,0,-50.0
0.37,0.002,0.188,0.176,0.107,0.126,-1.0,-1.0,0.0,0.0,0.359,0.31,18.471,64.119,-100.0,0
0.342,0.063,0.196,0.149,0.145,0.121,0.341,0.181,0.078,0.111,0.373,0.432,17.926,63.211,-100.0,0
0.384,0.065,0.124,0.194,0.101,0.116,-1.0,-1.0,0.0,0.0,0.334,0.363,45.262,75.438,0,0
0.361,0.054,0.115,0.178,0.164,0.147,0.354,0.282,0.121,0.097,0.333,0.48,18.171,63.619,-100.0,0
0.367,0.07,0.135,0.106,0.15,0.098,-1.0,-1.0,0.0,0.0,0.366,0.295,28.873,81.456,-100.0,0
0.373,0.081,0.147,0.107,0.16,0.119,0.364,0.182,0.107,0.136,0.377,0.432,45.074,75.124,0,0
0.339,0.118,0.145,0.194,0.162,0.206,-1.0,-1.0,0.0,0.0,0.367,0.44,57.525,95.875,0,0
0.324,0.063,0.17,0.181,0.098,0.166,0.361,0.297,0.13,0.207,0.332,0.614,41.82,69.7,0,0
0.356,0.123,0.141,0.196,0.132,0.13,-1.0,-1.0,0.0,0.0,0.366,0.366,57.198,95.331,0,0
0.356,0.086,0.171,0.216,0.18,0.156,0.39,0.278,0.163,0.134,0.365,0.516,45.786,76.31,0,0
0.381,0.004,0.062,0.081,0.19,0.179,-1.0,-1.0,0.0,0.0,0.366,0.309,48.233,80.389,0,0
0.346,0.053,0.127,0.124,0.17,0.168,0.373,0.182,0.162,0.153,0.371,0.481,48.267,80.446,0,0
0.368,0.067,0.104,0.122,0.172,0.188,-1.0,-1.0,0.0,0.0,0.366,0.385,49.549,82.582,0,0
0.368,0.046,0.093,0.132,0.083,0.071,0.353,0.287,0.18,0.185,0.319,0.487,16.434,60.724,-100.0,0
0.36,0.078,0.148,0.123,0.168,0.163,-1.0,-1.0,0.0,0.0,0.366,0.391,55.715,92.859,0,0
0.384,0.066,0.131,0.147,0.221,0.168,0.373,0.25,0.17,0.205,0.366,0.571,46.252,77.088,0,0
0.381,0.094,0.175,0.188,0.143,0.214,-1.0,-1.0,0.0,0.0,0.366,0.41,55.779,92.966,0,0
0.378,0.075,0.178,0.119,0.107,0.194,0.397,0.271,0.138,0.192,0.369,0.598,47.752,79.588,0,0
0.359,0.046,0.143,0.164,0.128,0.183,-1.0,-1.0,0.0,0.0,0.366,0.386,53.796,89.66,0,0
0.349,0.053,0.105,0.149,0.161,0.131,0.38,0.253,0.149,0.186,0.36,0.548,47.255,78.759,0,0
0.349,0.102,0.148,0.146,0.103,0.16,-1.0,-1.0,0.0,0.0,0.369,0.374,51.38,85.634,0,0
0.345,0.102,0.173,0.155,0.13,0.187,0.363,0.237,0.156,0.153,0.368,0.542,45.08,75.134,0,0
0.375,0.097,0.106,0.174,0.136,0.14,-1.0,-1.0,0.0,0.0,0.366,0.332,49.511,82.52,0,0
0.367,0.114,0.116,0.158,0.112,0.12,0.406,0.217,0.153,0.141,0.36,0.49,38.641,64.403,0,0
0.376,0.065,0.169,0.118,0.179,0.179,-1.0,-1.0,0.0,0.0,0.364,0.359,57.322,95.538,0,0
0.364,0.072,0.186,0.153,0.201,0.169,0.364,0.249,0.13,0.212,0.364,0.495,55.385,92.309,0,0
0.389,0.107,0.102,0.16,0.148,0.153,-1.0,-1.0,0.0,0.0,0.366,0.4,49.402,82.338,0,0
0.382,0.084,0.12,0.179,0.132,0.093,0.379,0.279,0.173,0.195,0.307,0.507,14.098,56.831,-100.0,0
0.351,0.069,0.148,0.174,0.15,0.092,-1.0,-1.0,0.0,0.0,0.36,0.346,16.473,60.79,-100.0,0
0.381,0.103,0.145,0.209,0.111,0.131,0.326,0.239,0.141,0.125,0.379,0.491,36.274,60.458,0,0
0.343,0.044,0.178,0.108,0.193,0.2,-1.0,-1.0,0.0,0.0,0.366,0.329,55.791,92.986,0,0
0.363,0.032,0.197,0.103,0.138,0.107,0.338,0.048,0.175,0.197,0.371,0.437,0.193,50.322,-100.0,-50.0
0.352,0.057,0.101,0.128,0.176,0.142,-1.0,-1.0,0.0,0.0,0.366,0.306,27.186,78.644,-100.0,0
0.375,0.056,0.142,0.125,0.149,0.159,0.355,0.182,0.132,0.14,0.357,0.494,44.056,73.427,0,0
0.359,0.07,0.098,0.175,0.132,0.152,-1.0,-1.0,0.0,0.0,0.366,0.394,53.623,89.373,0,0
0.369,0.123,0.112,0.161,0.119,0.094,0.431,0.046,0.17,0.175,0.364,0.504,-15.971,23.381,-100.0,-50.0
0.385,0.036,0.113,0.147,0.13,0.188,-1.0,-1.0,0.0,0.0,0.351,0.38,51.653,86.089,0,0
0.401,0.075,0.149,0.149,0.16,0.139,0.342,0.238,0.105,0.195,0.351,0.503,45.025,75.042,0,0
0.347,0.046,0.16,0.137,0.079,0.16,-1.0,-1.0,0.0,0.0,0.35,0.373,51.068,85.114,0,0
0.365,0.082,0.114,0.172,0.142,0.212,0.394,0.202,0.145,0.211,0.35,0.566,46.904,78.175,0,0
0.366,0.032,0.14,0.157,0.197,0.107,-1.0,-1.0,0.0,0.0,0.366,0.303,10.425,50.709,-100.0,0
0.38,0.056,0.151,0.144,0.171,0.166,0.397,0.172,0.191,0.099,0.386,0.471,23.095,55.16,0,-50.0
0.387,0.072,0.15,0.162,0.145,0.143,-1.0,-1.0,0.0,0.0,0.366,0.383,57.661,96.102,0,0
0.348,0.058,0.173,0.15,0.123,0.144,0.395,0.243,0.16,0.171,0.351,0.541,46.976,78.294,0,0
0.364,0.09,0.203,0.157,0.125,0.142,-1.0,-1.0,0.0,0.0,0.317,0.342,45.21,75.351,0,0
0.371,0.081,0.21,0.182,0.113,0.127,0.318,0.246,0.125,0.119,0.316,0.489,39.926,66.544,0,0
0.365,0.108,0.216,0.202,0.127,0.173,-1.0,-1.0,0.0,0.0,0.326,0.415,46.849,78.082,0,0
0.386,0.088,0.199,0.144,0.16,0.175,0.345,0.274,0.118,0.23,0.326,0.565,41.237,68.729,0,0
0.37,0.083,0.209,0.155,0.153,0.133,-1.0,-1.0,0.0,0.0,0.372,0.366,55.453,92.423,0,0
0.349,0.101,0.203,0.203,0.124,0.117,0.373,0.212,0.195,0.125,0.34,0.484,27.083,78.472,-100.0,0
0.38,0.137,0.12,0.2,0.153,0.121,-1.0,-1.0,0.0,0.0,0.366,0.381,52.263,87.106,0,0
0.381,0.068,0.095,0.184,0.137,0.16,0.382,0.273,0.164,0.135,0.343,0.535,40.093,66.823,0,0
0.374,0.118,0.163,0.18,0.17,0.131,-1.0,-1.0,0.0,0.0,0.365,0.387,57.751,96.252,0,0
0.365,0.091,0.154,0.191,0.18,0.105,0.385,0.241,0.127,0.14,0.364,0.499,20.016,66.695,-100.0,0
0.363,0.077,0.119,0.196,0.197,0.198,-1.0,-1.0,0.0,0.0,0.366,0.39,44.616,74.361,0,0
0.389,0.079,0.105,0.159,0.183,0.22,0.334,0.24,0.226,0.164,0.372,0.588,42.272,70.454,0,0
0.372,0.063,0.192,0.212,0.124,0.099,-1.0,-1.0,0.0,0.0,0.323,0.34,22.324,70.541,-100.0,0
0.376,0.122,0.173,0.172,0.192,0.172,0.373,0.215,0.148,0.112,0.338,0.51,38.065,63.442,0,0
0.398,0.069,0.164,0.152,0.128,0.172,-1.0,-1.0,0.0,0.0,0.313,0.365,43.658,72.764,0,0
0.326,0.019,0.151,0.115,0.186,0.184,0.292,0.212,0.155,0.181,0.313,0.551,42.987,71.646,0,0
0.366,0.083,0.157,0.097,0.125,0.184,-1.0,-1.0,0.0,0.0,0.366,0.329,58.987,98.312,0,0
0.364,0.054,0.155,0.121,0.162,0.138,0.348,0.206,0.171,0.152,0.366,0.442,25.652,76.087,-100.0,0
0.325,0.027,0.209,0.145,0.157,0.113,-1.0,-1.0,0.0,0.0,0.327,0.299,46.301,77.169,0,0
0.34,0.052,0.185,0.118,0.156,0.149,0.365,0.167,0.143,0.101,0.326,0.468,39.701,66.169,0,0
0.354,0.078,0.153,0.162,0.161,0.187,-1.0,-1.0,0.0,0.0,0.328,0.421,47.031,78.386,0,0
0.381,0.094,0.165,0.178,0.129,0.176,0.327,0.283,0.157,0.195,0.329,0.608,43.395,72.326,0,0
0.371,0.049,0.153,0.126,0.139,0.169,-1.0,-1.0,0.0,0.0,0.366,0.306,57.15,95.25,0,0
0.401,0.052,0.152,0.077,0.129,0.133,0.37,0.092,0.18,0.173,0.385,0.413,-2.072,46.546,-100.0,-50.0
0.387,0.041,0.195,0.105,0.205,0.107,-1.0,-1.0,0.0,0.0,0.357,0.286,54.212,90.354,0,0
0.356,0.057,0.211,0.102,0.161,0.166,0.343,0.169,0.189,0.132,0.356,0.448,51.999,86.666,0,0
0.345,0.074,0.178,0.102,0.144,0.126,-1.0,-1.0,0.0,0.0,0.35,0.3,52.377,87.295,0,0
0.39,0.036,0.166,0.092,0.181,0.161,0.357,0.188,0.158,0.123,0.35,0.472,49.727,82.88,0,0
0.377,0.049,0.113,0.16,0.096,0.139,-1.0,-1.0,0.0,0.0,0.358,0.349,55.924,93.208,0,0
0.361,0.098,0.157,0.176,0.172,0.175,0.351,0.264,0.164,0.111,0.358,0.539,47.708,79.514,0,0
0.372,0.068,0.179,0.102,0.179,0.2,-1.0,-1.0,0.0,0.0,0.365,0.311,52.434,87.391,0,0
0.391,0.046,0.13,0.104,0.161,0.137,0.318,0.199,0.167,0.152,0.364,0.457,47.739,79.565,0,0
0.352,0.097,0.145,0.155,0.149,0.102,-1.0,-1.0,0.0,0.0,0.366,0.343,55.825,93.043,0,0
0.404,0.075,0.189,0.155,0.103,0.168,0.357,0.18,0.148,0.182,0.393,0.511,44.002,73.337,0,0
0.362,0.074,0.183,0.162,0.118,0.137,-1.0,-1.0,0.0,0.0,0.368,0.331,21.45,69.085,-100.0,0
0.343,0.108,0.194,0.157,0.116,0.154,0.379,0.232,0.149,0.156,0.382,0.473,42.567,70.946,0,0
0.385,0.1,0.179,0.219,0.151,0.133,-1.0,-1.0,0.0,0.0,0.338,0.339,23.795,72.993,-100.0,0
0.372,0.053,0.195,0.171,0.162,0.142,0.377,0.249,0.175,0.107,0.349,0.478,47.245,78.742,0,0
0.372,0.088,0.158,0.129,0.151,0.171,-1.0,-1.0,0.0,0.0,0.362,0.294,56.738,94.564,0,0
0.369,0.05,0.144,0.086,0.189,0.126,0.334,0.173,0.162,0.099,0.361,0.415,33.335,88.893,-100.0,0
0.361,0.065,0.098,0.13,0.125,0.132,-1.0,-1.0,0.0,0.0,0.366,0.296,12.026,53.377,-100.0,0
0.374,0.087,0.082,0.096,0.195,0.18,0.398,0.22,0.147,0.098,0.395,0.462,25.197,58.662,0,-50.0
0.405,0.064,0.122,0.197,0.225,0.126,-1.0,-1.0,0.0,0.0,0.366,0.347,49.827,83.045,0,0
