box_0_x,box_0_z,box_0_l,box_0_h,box_c_l,box_c_h,box_1_x,box_1_z,box_1_l,box_1_h,a_x,a_z,reward,efficiency,collision_penalty,stack_penalty
-0.236,0.079,0.187,0.133,0.175,0.17,-10.0,-10.0,0.0,0.0,-0.38,0.8,28.23,63.717,0,-50.0
-0.24,0.07,0.19,0.127,0.099,0.175,-0.518,0.087,0.191,0.158,0.49,0.06,4.669,24.45,0,-50.0
-0.227,0.061,0.105,0.116,0.111,0.184,-10.0,-10.0,0.0,0.0,-0.42,0.38,24.351,57.253,0,-50.0
-0.242,0.068,0.096,0.114,0.124,0.168,-0.416,0.1,0.108,0.189,-0.23,0.61,34.49,57.484,0,0
-0.112,0.055,0.207,0.115,0.12,0.19,-10.0,-10.0,0.0,0.0,0.25,0.57,17.471,45.786,0,-50.0
-0.194,0.055,0.201,0.118,0.128,0.123,0.029,0.058,0.119,0.184,-0.03,0.06,-13.417,27.637,-100.0,-50.0
0.256,0.063,0.142,0.146,0.19,0.178,-10.0,-10.0,0.0,0.0,-0.24,0.3,16.245,43.742,0,-50.0
0.258,0.069,0.139,0.137,0.121,0.106,-0.238,0.097,0.185,0.185,-0.06,0.25,21.778,52.964,0,-50.0
-0.051,0.092,0.188,0.192,0.137,0.109,-10.0,-10.0,0.0,0.0,0.1,0.99,14.706,41.178,0,-50.0
-0.055,0.09,0.194,0.191,0.168,0.133,0.429,0.059,0.126,0.113,-0.49,0.21,10.255,33.759,0,-50.0
0.485,0.06,0.194,0.1,0.148,0.162,-10.0,-10.0,0.0,0.0,-0.01,0.95,12.418,37.364,0,-50.0
0.475,0.045,0.197,0.099,0.104,0.155,-0.473,0.081,0.145,0.157,-0.1,0.24,-19.428,17.619,-100.0,-50.0
0.282,0.056,0.168,0.126,0.167,0.176,-10.0,-10.0,0.0,0.0,0.48,0.38,34.075,73.46,0,-50.0
0.268,0.055,0.164,0.113,0.185,0.111,0.475,0.094,0.17,0.186,-0.34,0.66,11.895,36.493,0,-50.0
-0.344,0.07,0.131,0.145,0.113,0.183,-10.0,-10.0,0.0,0.0,-0.15,0.59,30.023,66.706,0,-50.0
-0.353,0.063,0.121,0.134,0.125,0.129,-0.148,0.087,0.119,0.181,0.44,0.53,9.05,31.75,0,-50.0
-0.019,0.075,0.128,0.148,0.149,0.182,-10.0,-10.0,0.0,0.0,0.21,0.57,30.498,67.497,0,-50.0
-0.161,0.106,0.122,0.148,0.159,0.153,-0.016,0.077,0.154,0.173,0.08,0.15,-14.764,25.393,-100.0,-50.0
-0.205,0.088,0.127,0.184,0.176,0.105,-10.0,-10.0,0.0,0.0,0.42,0.6,8.184,30.307,0,-50.0
-0.213,0.093,0.13,0.179,0.146,0.161,0.391,0.054,0.182,0.116,0.06,0.16,-20.905,15.158,-100.0,-50.0
-0.002,0.057,0.119,0.12,0.19,0.147,-10.0,-10.0,0.0,0.0,0.02,0.29,4.304,40.508,-100.0,0
0.003,0.062,0.123,0.114,0.12,0.163,0.019,0.052,0.186,0.141,0.25,0.85,5.956,26.595,0,-50.0
0.401,0.055,0.192,0.112,0.115,0.117,-10.0,-10.0,0.0,0.0,0.4,0.86,47.076,78.461,0,0
0.404,0.058,0.189,0.115,0.159,0.181,0.407,0.18,0.13,0.136,0.44,0.65,40.588,67.648,0,0
0.418,0.086,0.13,0.164,0.144,0.192,-10.0,-10.0,0.0,0.0,-0.42,0.24,6.425,27.376,0,-50.0
0.43,0.074,0.137,0.168,0.167,0.162,-0.414,0.095,0.156,0.178,-0.35,0.41,13.306,22.178,0,0
0.209,0.101,0.14,0.188,0.195,0.151,-10.0,-10.0,0.0,0.0,0.23,0.08,-4.974,25.042,-100.0,0
0.22,0.104,0.142,0.19,0.175,0.13,0.051,0.077,0.189,0.154,-0.45,0.74,-1.279,14.535,0,-50.0
1.766,0.063,0.098,0.134,0.18,0.149,-10.0,-10.0,0.0,0.0,0.23,0.21,-28.767,2.055,-100.0,-50.0
1.77,0.064,0.106,0.134,0.132,0.128,0.217,0.079,0.181,0.153,-0.08,0.41,-8.54,2.432,0,-50.0
-0.133,0.061,0.123,0.126,0.128,0.155,-10.0,-10.0,0.0,0.0,0.46,0.35,7.503,29.172,0,-50.0
-0.127,0.058,0.116,0.118,0.132,0.108,0.453,0.085,0.109,0.156,0.13,0.62,14.777,41.296,0,-50.0
0.095,0.057,0.125,0.106,0.177,0.102,-10.0,-10.0,0.0,0.0,-0.13,0.4,36.177,76.962,0,-50.0
0.09,0.048,0.118,0.108,0.177,0.115,-0.125,0.047,0.179,0.115,0.29,0.24,31.589,69.315,0,-50.0
0.345,0.078,0.12,0.157,0.133,0.181,-10.0,-10.0,0.0,0.0,-0.37,0.83,5.946,26.578,0,-50.0
0.341,0.047,0.118,0.15,0.118,0.096,-0.371,0.081,0.135,0.183,0.41,0.01,-5.002,8.329,0,-50.0
-0.291,0.08,0.12,0.192,0.14,0.157,-10.0,-10.0,0.0,0.0,0.41,0.9,6.34,27.234,0,-50.0
-0.284,0.096,0.122,0.191,0.151,0.119,0.404,0.065,0.14,0.163,0.3,0.96,12.155,36.926,0,-50.0
-0.189,0.082,0.145,0.163,0.102,0.164,-10.0,-10.0,0.0,0.0,-0.38,0.94,34.942,74.904,0,-50.0
-0.187,0.087,0.129,0.169,0.143,0.105,-0.381,0.086,0.114,0.165,0.43,0.85,10.01,33.35,0,-50.0
0.443,0.088,0.131,0.183,0.138,0.142,-10.0,-10.0,0.0,0.0,-0.13,0.31,10.329,33.883,0,-50.0
0.431,0.098,0.129,0.187,0.184,0.163,-0.128,0.062,0.141,0.136,-0.44,0.73,12.629,37.716,0,-50.0
-0.432,0.087,0.141,0.18,0.176,0.113,-10.0,-10.0,0.0,0.0,0.19,0.83,7.5,29.168,0,-50.0
-0.438,0.091,0.133,0.193,0.138,0.173,0.189,0.065,0.177,0.112,0.0,0.97,15.151,41.919,0,-50.0
-0.004,0.1,0.1,0.186,0.152,0.097,-10.0,-10.0,0.0,0.0,-0.07,0.12,-15.869,23.551,-100.0,-50.0
-0.046,0.05,0.109,0.182,0.189,0.114,-0.048,0.052,0.152,0.096,-0.23,0.62,9.18,31.967,0,-50.0
0.249,0.085,0.131,0.166,0.15,0.105,-10.0,-10.0,0.0,0.0,0.35,0.48,19.378,48.964,0,-50.0
0.24,0.085,0.129,0.157,0.11,0.156,0.56,0.053,0.153,0.112,-0.34,0.24,8.289,30.482,0,-50.0
0.067,0.047,0.108,0.112,0.169,0.125,-10.0,-10.0,0.0,0.0,-0.11,0.6,39.702,82.838,0,-50.0
0.07,0.057,0.107,0.111,0.143,0.156,-0.12,0.063,0.168,0.112,-0.3,0.56,29.827,66.38,0,-50.0
0.49,0.071,0.134,0.146,0.168,0.126,-10.0,-10.0,0.0,0.0,0.11,0.12,-12.393,12.677,-100.0,0
0.476,0.066,0.14,0.142,0.13,0.159,0.083,0.068,0.168,0.133,-0.49,0.31,-5.101,8.164,0,-50.0
-0.445,0.044,0.187,0.101,0.187,0.182,-10.0,-10.0,0.0,0.0,0.12,0.43,11.355,35.592,0,-50.0
-0.472,0.055,0.193,0.108,0.142,0.133,0.116,0.084,0.177,0.174,-0.42,0.2,-17.612,20.646,-100.0,-50.0
-0.487,0.061,0.195,0.124,0.176,0.165,-10.0,-10.0,0.0,0.0,0.45,0.24,7.601,29.336,0,-50.0
-0.492,0.065,0.192,0.136,0.111,0.191,0.447,0.082,0.176,0.159,0.04,0.8,8.558,30.931,0,-50.0
-0.445,0.097,0.143,0.182,0.191,0.161,-10.0,-10.0,0.0,0.0,-0.03,0.8,21.721,52.87,0,-50.0
-0.454,0.091,0.152,0.195,0.176,0.196,-0.032,0.069,0.202,0.164,0.2,0.39,23.753,56.255,0,-50.0
-0.113,0.056,0.152,0.1,0.187,0.118,-10.0,-10.0,0.0,0.0,0.01,0.83,24.622,57.705,0,-50.0
-0.113,0.053,0.143,0.113,0.156,0.106,0.281,0.054,0.188,0.112,0.07,0.31,37.771,79.619,0,-50.0
-0.316,0.079,0.145,0.166,0.143,0.187,-10.0,-10.0,0.0,0.0,-0.42,0.25,3.422,55.704,-100.0,-50.0
-0.331,0.084,0.137,0.172,0.129,0.191,-0.425,0.089,0.157,0.192,-0.06,0.84,13.134,38.557,0,-50.0
-0.414,0.095,0.195,0.191,0.09,0.169,-10.0,-10.0,0.0,0.0,-0.25,0.31,44.463,90.772,0,-50.0
-0.479,0.098,0.187,0.196,0.145,0.155,-0.33,0.097,0.099,0.165,-0.27,0.06,4.535,24.225,0,-50.0
0.455,0.052,0.165,0.108,0.196,0.147,-10.0,-10.0,0.0,0.0,0.33,0.29,3.481,55.803,-100.0,-50.0
1.919,0.053,0.17,0.104,0.121,0.197,0.212,0.112,0.196,0.16,0.37,0.28,-29.146,1.422,-100.0,-50.0
-0.188,0.083,0.108,0.181,0.119,0.17,-10.0,-10.0,0.0,0.0,-0.29,0.58,27.509,62.516,0,-50.0
-0.201,0.089,0.115,0.186,0.197,0.161,-0.406,0.056,0.11,0.174,0.42,0.88,13.187,38.645,0,-50.0
-0.349,0.091,0.186,0.19,0.116,0.171,-10.0,-10.0,0.0,0.0,-0.18,0.21,44.415,90.693,0,-50.0
-0.346,0.101,0.194,0.185,0.149,0.11,-0.175,0.085,0.117,0.164,-0.12,0.9,27.67,62.784,0,-50.0
0.138,0.075,0.174,0.168,0.139,0.119,-10.0,-10.0,0.0,0.0,-0.41,0.9,13.434,39.057,0,-50.0
0.131,0.079,0.169,0.16,0.1,0.191,-0.412,0.056,0.139,0.127,0.15,0.66,15.252,25.421,0,0
-0.449,0.061,0.179,0.124,0.142,0.193,-10.0,-10.0,0.0,0.0,-0.24,0.06,18.546,47.578,0,-50.0
-0.446,0.053,0.166,0.12,0.198,0.15,-0.294,0.065,0.138,0.188,0.13,0.1,0.601,17.669,0,-50.0
0.108,0.066,0.123,0.158,0.151,0.174,-10.0,-10.0,0.0,0.0,0.02,0.39,40.652,84.42,0,-50.0
0.114,0.074,0.114,0.155,0.176,0.182,-0.144,0.062,0.131,0.185,-0.35,0.18,-8.048,36.585,-100.0,-50.0
0.249,0.071,0.181,0.124,0.178,0.14,-10.0,-10.0,0.0,0.0,-0.35,0.97,15.726,42.877,0,-50.0
0.249,0.063,0.187,0.133,0.123,0.187,-0.341,0.07,0.187,0.143,-0.44,0.39,19.749,49.582,0,-50.0
-0.108,0.082,0.146,0.162,0.192,0.205,-10.0,-10.0,0.0,0.0,0.33,0.34,19.677,49.462,0,-50.0
-0.122,0.083,0.14,0.156,0.149,0.105,0.326,0.086,0.191,0.192,-0.25,0.39,17.549,45.915,0,-50.0
0.206,0.06,0.112,0.114,0.155,0.119,-10.0,-10.0,0.0,0.0,-0.25,0.54,14.838,41.397,0,-50.0
0.217,0.057,0.104,0.114,0.182,0.164,-0.252,0.075,0.161,0.129,0.46,0.97,13.378,38.964,0,-50.0
0.315,0.043,0.152,0.097,0.167,0.181,-10.0,-10.0,0.0,0.0,-0.49,0.56,5.475,25.792,0,-50.0
0.323,0.048,0.148,0.109,0.117,0.182,-0.495,0.096,0.172,0.193,0.12,0.37,11.188,35.314,0,-50.0
0.078,0.058,0.183,0.132,0.122,0.135,-10.0,-10.0,0.0,0.0,0.05,0.67,47.851,79.753,0,0
0.078,0.067,0.181,0.129,0.162,0.18,0.047,0.187,0.127,0.13,0.47,0.3,16.48,44.135,0,-50.0
0.194,0.065,0.113,0.14,0.167,0.101,-10.0,-10.0,0.0,0.0,0.23,0.71,47.83,79.717,0,0
0.205,0.065,0.105,0.14,0.146,0.133,0.228,0.189,0.161,0.108,-0.11,0.7,13.908,39.847,0,-50.0
0.119,0.091,0.131,0.195,0.125,0.123,-10.0,-10.0,0.0,0.0,-0.3,0.62,11.804,36.341,0,-50.0
0.115,0.092,0.135,0.191,0.177,0.167,-0.289,0.062,0.116,0.126,0.27,0.19,-11.286,31.189,-100.0,-50.0
-0.295,0.075,0.102,0.165,0.191,0.144,-10.0,-10.0,0.0,0.0,-0.17,0.17,8.512,64.188,-100.0,-50.0
-0.295,0.082,0.106,0.167,0.11,0.179,-0.135,0.074,0.17,0.143,-0.32,0.97,25.599,42.665,0,0
-0.246,0.051,0.126,0.153,0.164,0.156,-10.0,-10.0,0.0,0.0,-0.24,0.31,5.036,58.395,-100.0,-50.0
-0.24,0.052,0.119,0.146,0.191,0.187,-0.249,0.081,0.165,0.168,0.32,0.38,1.881,19.802,0,-50.0
0.104,0.052,0.154,0.122,0.195,0.105,-10.0,-10.0,0.0,0.0,0.25,0.51,22.185,53.642,0,-50.0
0.107,0.061,0.161,0.118,0.175,0.193,3.209,0.054,0.192,0.103,0.38,0.2,-29.02,1.633,-100.0,-50.0
0.17,0.047,0.165,0.102,0.17,0.132,-10.0,-10.0,0.0,0.0,-0.23,0.56,19.68,49.468,0,-50.0
0.17,0.047,0.162,0.105,0.169,0.198,-0.234,0.066,0.153,0.146,-0.39,0.53,17.265,45.442,0,-50.0
0.382,0.05,0.189,0.125,0.106,0.145,-10.0,-10.0,0.0,0.0,-0.32,0.52,7.001,28.336,0,-50.0
0.365,0.057,0.187,0.119,0.126,0.176,-0.319,0.074,0.106,0.141,-0.17,0.78,10.795,34.66,0,-50.0
-0.417,0.073,0.118,0.15,0.176,0.145,-10.0,-10.0,0.0,0.0,0.35,0.07,4.786,24.645,0,-50.0
-0.406,0.072,0.117,0.159,0.107,0.113,0.497,0.072,0.176,0.15,0.07,0.76,7.936,29.895,0,-50.0
-0.279,0.062,0.11,0.142,0.137,0.12,-10.0,-10.0,0.0,0.0,-0.04,0.43,26.562,60.938,0,-50.0
-0.277,0.078,0.109,0.142,0.102,0.173,-0.044,0.065,0.132,0.137,0.35,0.91,12.655,37.76,0,-50.0
-0.012,0.046,0.151,0.103,0.115,0.165,-10.0,-10.0,0.0,0.0,-0.02,0.78,46.962,78.271,0,0
-0.003,0.055,0.153,0.097,0.191,0.162,-0.027,0.194,0.114,0.182,-0.34,0.73,17.012,45.021,0,-50.0
0.487,0.09,0.14,0.195,0.17,0.193,-10.0,-10.0,0.0,0.0,-0.09,0.39,14.484,40.808,0,-50.0
0.486,0.101,0.145,0.193,0.137,0.155,-0.091,0.099,0.17,0.187,-0.19,0.62,15.321,42.203,0,-50.0
0.029,0.083,0.131,0.168,0.147,0.167,-10.0,-10.0,0.0,0.0,-0.16,0.41,39.285,82.143,0,-50.0
0.026,0.085,0.124,0.171,0.185,0.107,-0.161,0.086,0.141,0.16,0.01,0.5,40.876,68.128,0,0
0.162,0.05,0.166,0.19,0.159,0.135,-10.0,-10.0,0.0,0.0,0.21,0.01,-14.382,26.029,-100.0,-50.0
0.151,0.058,0.166,0.194,0.183,0.177,0.428,0.071,0.152,0.136,0.27,0.67,6.318,27.198,0,-50.0
-0.382,0.093,0.128,0.182,0.096,0.173,-10.0,-10.0,0.0,0.0,-0.28,0.36,13.04,71.735,-100.0,-50.0
-0.389,0.102,0.128,0.182,0.126,0.152,-0.226,0.083,0.101,0.159,0.15,0.08,3.19,21.984,0,-50.0
0.323,0.097,0.18,0.181,0.15,0.164,-10.0,-10.0,0.0,0.0,-0.43,0.22,9.77,32.951,0,-50.0
0.319,0.101,0.169,0.195,0.189,0.1,-0.417,0.093,0.144,0.178,0.31,0.38,16.75,27.917,0,0
-0.266,0.089,0.121,0.164,0.123,0.152,-10.0,-10.0,0.0,0.0,-0.33,0.99,40.21,67.017,0,0
-0.266,0.084,0.13,0.16,0.121,0.192,-0.326,0.252,0.131,0.163,0.44,0.55,3.301,22.169,0,-50.0
0.156,0.076,0.197,0.14,0.177,0.169,-10.0,-10.0,0.0,0.0,0.39,0.06,9.24,32.068,0,-50.0
0.157,0.073,0.184,0.142,0.178,0.173,0.627,0.063,0.184,0.184,-0.28,0.22,1.971,19.953,0,-50.0
0.257,0.084,0.18,0.174,0.111,0.162,-10.0,-10.0,0.0,0.0,0.27,0.36,27.008,78.348,-100.0,0
0.258,0.088,0.18,0.163,0.096,0.17,0.27,0.252,0.111,0.164,0.49,0.49,18.928,48.214,0,-50.0
0.087,0.075,0.096,0.151,0.133,0.171,-10.0,-10.0,0.0,0.0,0.08,0.78,51.966,86.611,0,0
0.067,0.07,0.105,0.154,0.127,0.099,0.068,0.238,0.138,0.169,0.42,0.34,8.895,31.492,0,-50.0
0.198,0.09,0.113,0.191,0.169,0.139,-10.0,-10.0,0.0,0.0,-0.4,0.34,9.04,31.734,0,-50.0
0.196,0.089,0.119,0.191,0.136,0.147,-0.4,0.065,0.16,0.14,0.24,0.58,14.094,23.49,0,0
0.159,0.092,0.137,0.165,0.113,0.138,-10.0,-10.0,0.0,0.0,-0.45,0.43,8.558,30.931,0,-50.0
0.16,0.087,0.141,0.17,0.188,0.147,-0.459,0.072,0.107,0.146,0.27,0.79,9.734,32.891,0,-50.0
0.259,0.06,0.161,0.132,0.161,0.148,-10.0,-10.0,0.0,0.0,-0.06,0.45,26.027,60.046,0,-50.0
0.266,0.063,0.164,0.123,0.101,0.155,-0.063,0.073,0.151,0.141,0.24,0.48,25.32,42.201,0,0
-0.03,0.083,0.175,0.167,0.158,0.107,-10.0,-10.0,0.0,0.0,0.19,0.06,8.169,30.282,0,-50.0
-0.034,0.08,0.175,0.176,0.132,0.171,0.301,0.051,0.154,0.098,0.48,0.92,10.211,33.685,0,-50.0
0.024,0.061,0.133,0.132,0.116,0.203,-10.0,-10.0,0.0,0.0,0.08,1.0,43.056,71.761,0,0
-0.109,0.065,0.122,0.135,0.129,0.176,-0.928,0.062,0.109,0.194,-0.11,0.18,-23.127,11.455,-100.0,-50.0
0.541,0.068,0.155,0.137,0.124,0.12,-10.0,-10.0,0.0,0.0,0.04,0.05,-16.674,22.209,-100.0,-50.0
0.547,0.063,0.145,0.134,0.177,0.197,0.24,0.05,0.122,0.117,0.34,0.65,6.748,27.915,0,-50.0
-0.287,0.071,0.137,0.141,0.119,0.169,-10.0,-10.0,0.0,0.0,0.17,0.86,12.493,37.489,0,-50.0
-0.288,0.068,0.136,0.142,0.185,0.147,0.161,0.084,0.116,0.172,-0.26,0.87,23.09,38.484,0,0
-0.36,0.084,0.193,0.174,0.113,0.11,-10.0,-10.0,0.0,0.0,0.42,0.72,6.695,27.825,0,-50.0
-0.358,0.085,0.195,0.167,0.198,0.117,0.435,0.05,0.114,0.113,-0.01,0.18,15.116,41.861,0,-50.0
-0.237,0.071,0.105,0.15,0.194,0.146,-10.0,-10.0,0.0,0.0,0.49,0.54,9.534,32.557,0,-50.0
-0.226,0.081,0.117,0.165,0.18,0.122,0.487,0.069,0.183,0.151,-0.17,0.35,14.685,41.142,0,-50.0
0.347,0.091,0.113,0.196,0.184,0.157,-10.0,-10.0,0.0,0.0,-0.27,0.84,10.375,33.959,0,-50.0
0.153,0.049,0.115,0.191,0.153,0.15,-0.267,0.076,0.18,0.161,0.17,0.0,-19.45,17.583,-100.0,-50.0
-0.098,0.08,0.096,0.15,0.122,0.177,-10.0,-10.0,0.0,0.0,0.15,0.61,24.606,57.677,0,-50.0
-0.097,0.072,0.102,0.144,0.097,0.112,0.148,0.096,0.131,0.182,0.27,0.54,24.095,56.826,0,-50.0
0.395,0.065,0.151,0.113,0.09,0.201,-10.0,-10.0,0.0,0.0,0.49,0.34,40.54,84.234,0,-50.0
0.396,0.061,0.158,0.119,0.187,0.145,0.585,0.058,0.109,0.195,-0.11,0.59,17.03,45.051,0,-50.0
-0.459,0.078,0.175,0.177,0.1,0.16,-10.0,-10.0,0.0,0.0,0.46,0.91,4.839,24.733,0,-50.0
-0.464,0.091,0.171,0.173,0.118,0.175,0.459,0.082,0.111,0.155,-0.3,0.29,10.949,34.916,0,-50.0
0.335,0.096,0.147,0.196,0.137,0.12,-10.0,-10.0,0.0,0.0,0.16,0.56,33.449,72.415,0,-50.0
0.339,0.103,0.144,0.194,0.145,0.165,0.162,0.05,0.142,0.117,-0.19,0.68,20.517,50.862,0,-50.0
0.078,0.077,0.109,0.166,0.147,0.163,-10.0,-10.0,0.0,0.0,-0.32,0.54,18.242,47.07,0,-50.0
0.08,0.084,0.108,0.167,0.18,0.172,-0.318,0.082,0.154,0.164,-0.26,0.81,23.563,39.272,0,0
-0.484,0.058,0.17,0.138,0.126,0.136,-10.0,-10.0,0.0,0.0,-0.38,0.28,2.137,36.896,-100.0,0
-0.476,0.05,0.171,0.16,0.19,0.154,-0.379,0.062,0.127,0.141,0.07,0.06,-4.11,9.816,0,-50.0
-0.157,0.068,0.138,0.146,0.186,0.201,-10.0,-10.0,0.0,0.0,0.3,0.84,16.274,43.791,0,-50.0
-0.191,0.041,0.129,0.145,0.122,0.153,0.3,0.062,0.172,0.201,-0.13,0.1,-19.163,18.061,-100.0,-50.0
0.154,0.053,0.149,0.111,0.113,0.127,-10.0,-10.0,0.0,0.0,0.14,0.33,47.392,78.988,0,0
0.165,0.051,0.145,0.104,0.177,0.112,0.138,0.167,0.125,0.123,0.48,0.45,15.954,43.257,0,-50.0
0.001,0.054,0.145,0.193,0.153,0.093,-10.0,-10.0,0.0,0.0,-0.14,0.19,2.346,37.245,-100.0,0
-0.001,0.052,0.145,0.197,0.171,0.135,-0.135,0.051,0.159,0.1,-0.27,0.36,1.444,19.075,0,-50.0
0.419,0.05,0.165,0.098,0.096,0.16,-10.0,-10.0,0.0,0.0,-0.4,0.63,2.315,20.526,0,-50.0
0.421,0.051,0.156,0.104,0.128,0.102,-0.418,0.081,0.105,0.161,-0.32,0.14,-15.183,24.695,-100.0,-50.0
-0.406,0.063,0.155,0.143,0.12,0.168,-10.0,-10.0,0.0,0.0,-0.2,0.13,4.911,24.853,0,-50.0
-0.413,0.073,0.143,0.141,0.16,0.129,-0.124,0.055,0.103,0.168,0.21,0.67,6.875,28.126,0,-50.0
-0.215,0.086,0.141,0.173,0.159,0.188,-10.0,-10.0,0.0,0.0,-0.05,0.58,42.425,87.375,0,-50.0
-0.251,0.083,0.13,0.173,0.121,0.113,-0.089,0.112,0.159,0.189,-0.3,0.15,-9.288,34.52,-100.0,-50.0
0.133,0.041,0.103,0.104,0.126,0.144,-10.0,-10.0,0.0,0.0,-0.45,0.23,7.465,29.109,0,-50.0
0.144,0.056,0.091,0.106,0.131,0.171,-0.458,0.064,0.133,0.151,0.15,1.0,14.603,24.339,0,0
0.462,0.077,0.169,0.14,0.131,0.154,-10.0,-10.0,0.0,0.0,-0.42,0.79,6.507,27.512,0,-50.0
0.458,0.069,0.168,0.148,0.122,0.13,-0.42,0.072,0.128,0.151,0.08,0.53,11.958,36.597,0,-50.0
-0.477,0.1,0.184,0.187,0.171,0.154,-10.0,-10.0,0.0,0.0,0.41,0.65,7.622,29.371,0,-50.0
