box_0_x,box_0_z,box_0_l,box_0_h,box_c_l,box_c_h,box_1_x,box_1_z,box_1_l,box_1_h,a_x,a_z,reward,efficiency,collision_penalty,stack_penalty
-0.186,0.054,0.178,0.11,0.146,0.143,-10.0,-10.0,0.0,0.0,-0.205,0.302,50.585,84.309,0,0
-0.186,0.054,0.178,0.11,0.147,0.191,-0.205,0.181,0.146,0.143,-0.205,0.493,46.347,77.246,0,0
0.217,0.063,0.132,0.127,0.174,0.134,-10.0,-10.0,0.0,0.0,0.217,0.31,52.286,87.144,0,0
0.218,0.063,0.132,0.127,0.105,0.141,0.22,0.193,0.174,0.134,0.19,0.451,42.972,71.62,0,0
-0.103,0.095,0.129,0.192,0.163,0.119,-10.0,-10.0,0.0,0.0,-0.106,0.36,23.356,72.26,-100.0,0
-0.104,0.095,0.129,0.192,0.102,0.134,-0.107,0.251,0.163,0.119,-0.14,0.494,36.444,60.741,0,0
0.49,0.079,0.169,0.16,0.146,0.167,-10.0,-10.0,0.0,0.0,0.486,0.376,54.484,90.807,0,0
0.489,0.079,0.169,0.16,0.183,0.12,0.487,0.243,0.146,0.167,0.486,0.496,27.163,78.605,-100.0,0
0.02,0.079,0.132,0.159,0.142,0.101,-10.0,-10.0,0.0,0.0,0.029,0.309,-7.039,38.267,-100.0,-50.0
-0.121,0.049,0.132,0.159,0.139,0.13,-0.109,0.049,0.142,0.101,0.005,0.28,-18.197,19.671,-100.0,-50.0
-0.122,0.055,0.157,0.111,0.123,0.132,-10.0,-10.0,0.0,0.0,-0.127,0.292,51.249,85.416,0,0
-0.123,0.055,0.157,0.111,0.139,0.158,-0.124,0.176,0.123,0.132,-0.126,0.45,50.028,83.38,0,0
-0.367,0.092,0.134,0.185,0.153,0.119,-10.0,-10.0,0.0,0.0,-0.367,0.353,30.473,84.122,-100.0,0
-0.367,0.092,0.134,0.185,0.155,0.171,-0.359,0.244,0.153,0.119,-0.359,0.524,48.873,81.456,0,0
0.487,0.099,0.138,0.199,0.11,0.121,-10.0,-10.0,0.0,0.0,0.495,0.369,33.887,89.812,-100.0,0
0.476,0.099,0.138,0.199,0.162,0.102,0.567,0.076,0.11,0.121,0.494,0.471,-18.552,19.08,-100.0,-50.0
-0.467,0.073,0.15,0.147,0.157,0.125,-10.0,-10.0,0.0,0.0,-0.467,0.321,57.418,95.698,0,0
-0.467,0.073,0.15,0.147,0.193,0.123,-0.462,0.209,0.157,0.125,-0.466,0.444,46.361,77.27,0,0
0.304,0.069,0.128,0.139,0.184,0.145,-10.0,-10.0,0.0,0.0,0.304,0.333,50.213,83.689,0,0
0.303,0.069,0.128,0.139,0.197,0.159,0.303,0.211,0.184,0.145,0.304,0.492,45.503,75.839,0,0
-0.253,0.049,0.115,0.162,0.105,0.117,-10.0,-10.0,0.0,0.0,-0.263,0.328,23.735,89.559,-100.0,-50.0
-0.248,0.049,0.115,0.162,0.151,0.141,-0.243,0.049,0.105,0.117,-0.246,0.299,26.226,60.378,0,-50.0
0.095,0.09,0.141,0.182,0.176,0.178,-10.0,-10.0,0.0,0.0,0.095,0.409,52.921,88.203,0,0
0.094,0.09,0.141,0.182,0.163,0.134,0.097,0.27,0.176,0.178,0.088,0.543,45.95,76.585,0,0
0.178,0.083,0.18,0.168,0.171,0.135,-10.0,-10.0,0.0,0.0,0.17,0.352,56.101,93.502,0,0
0.178,0.083,0.18,0.168,0.123,0.123,0.173,0.235,0.171,0.135,0.112,0.475,40.048,66.747,0,0
0.407,0.059,0.167,0.12,0.116,0.112,-10.0,-10.0,0.0,0.0,0.348,0.281,17.231,62.052,-100.0,0
0.404,0.059,0.167,0.12,0.197,0.126,0.357,0.175,0.116,0.112,0.357,0.407,37.066,61.778,0,0
-0.027,0.094,0.12,0.189,0.18,0.105,-10.0,-10.0,0.0,0.0,-0.019,0.343,-11.28,31.2,-100.0,-50.0
-0.178,0.059,0.12,0.189,0.103,0.14,-0.007,0.052,0.18,0.105,-0.045,0.294,-16.282,22.862,-100.0,-50.0
-0.068,0.05,0.171,0.102,0.151,0.179,-10.0,-10.0,0.0,0.0,-0.083,0.33,51.976,86.628,0,0
-0.067,0.05,0.171,0.102,0.112,0.13,-0.082,0.191,0.151,0.179,-0.105,0.46,46.821,78.035,0,0
0.003,0.06,0.154,0.121,0.158,0.18,-10.0,-10.0,0.0,0.0,0.003,0.35,58.383,97.305,0,0
